model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla,ticker,output_dir
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.0138977676009138,0.001352481153252,-0.055233165435493,-0.0817416210969289,0.8481308411214954,0.9644080797831216,0.0432825796306133,0.0206775700934579,0.0201713395638629,0.000506230529595,0.1105919003115264,232.33333333333337,0.0540326881420642,0.0009194053208137,0.0117370892018779,,True,True,True,0.0002953254928191,0.0006229098265369,0.0005203920106093,0.0003970013931393,0.0016606301069259,0.0003651529550552,0.0006116479635238,0.0001930097738901,-0.3457943925233645,-0.073208722741433,-0.0700934579439254,0.1495327102803738,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.0140868866195281,0.0014914963362062,-0.0573480878025293,-0.0824293916424115,0.8504672897196262,1.0,0.0322787420203288,0.0392523364485981,0.0356113707165109,0.0036409657320872,0.2718068535825545,98.66666666666669,0.0544893476873321,0.0013497652582159,0.0219092331768388,,True,True,True,0.0001062064742048,0.0004337908079226,0.000331272991995,0.000207882374525,0.0009728595614433,-0.0003226175904273,-7.612258195877075e-05,-0.0004947607715924,-0.3481308411214953,-0.0755451713395638,-0.0724299065420561,0.1471962616822431,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
unhedged,baseline,,,,,,3,-0.0141930930937329,0.0018154013168128,-0.0601617276668548,-0.0834022512038548,0.5023364485981309,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,0.0003275843337178,0.0002250665177901,0.0001016759003202,0.0,-0.0012954771518707,-0.001048982143402,-0.0014676203330357,0.0,0.2725856697819314,0.2757009345794391,0.4953271028037384,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.0142722002541025,0.0017831245652472,-0.0596246330067515,-0.0826715628306071,0.9789719626168224,0.2550313075383504,0.0057914898303958,0.0,0.0,0.0,0.0,274.6666666666667,0.0552951225521004,0.0,0.0,,True,True,True,-7.910716036955631e-05,0.0002484771733482,0.0001459593574206,2.256873995065689e-05,0.0007306883732477,-0.0005647887786229,-0.0003182937701543,-0.000736931959788,-0.4766355140186915,-0.2040498442367601,-0.2009345794392524,0.0186915887850468,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
vanilla,vanilla,,,,,cvar,3,-0.0142947689940532,0.0017200365601543,-0.0591392554342746,-0.081934630870819,0.9976635514018692,0.3946618338425954,0.0095890914089977,0.0,0.0,0.0,0.0,203.66666666666663,0.0550524016023458,0.0,0.0,,True,True,True,-0.0001016759003202,0.0002259084333976,0.0001233906174699,0.0,0.0014676203330357,0.000172143181165,0.0004186381896336,0.0,-0.4953271028037384,-0.2227414330218069,-0.2196261682242992,0.0,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.0143737013762195,0.0016910692483143,-0.058031014042596,-0.0823167438308398,0.8115264797507789,0.6494760488470396,0.0115407205109174,0.0083333333333333,0.0083333333333333,0.0,0.1448598130841121,305.6666666666667,0.0552944867179522,0.0002347417840375,0.001564945226917,,True,True,True,-0.0001806082824865,0.0001469760512312,4.4458235303560314e-05,-7.893238216638565e-05,0.001085507373015,-0.0002099697788556,3.6525229612976995e-05,-0.0003821129600207,-0.309190031152648,-0.0366043613707165,-0.0334890965732088,0.1861370716510904,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.0143963933611909,0.0016350000233544,-0.0583745217571655,-0.0811491807301839,0.9213395638629284,0.7730142076810201,0.0171724883839488,0.0835085669781931,0.0835085669781931,0.0,0.4711838006230529,15.0,0.0553772872022144,0.0004499217527386,0.0156494522691705,,True,True,True,-0.0002033002674579,0.0001242840662598,2.1766250332197132e-05,-0.0001016243671377,0.0022530704736709,0.0009575933218002,0.0012040883302688,0.0007854501406351,-0.4190031152647975,-0.146417445482866,-0.1433021806853583,0.0763239875389408,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.0144032885630925,0.0016455989955962,-0.0590786629046002,-0.0823449765642484,0.9042056074766356,0.3725249866644541,0.0100326333194971,0.0,0.0,0.0,0.0,395.3333333333333,0.0555634474284791,0.0,0.0,,True,True,True,-0.0002101954693595,0.0001173888643582,1.4871048430601178e-05,-0.0001085195690393,0.0010572746396064,-0.0002382025122642,8.29249620437622e-06,-0.0004103456934293,-0.4018691588785046,-0.1292834890965731,-0.1261682242990655,0.0934579439252337,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.0144147248938679,0.0017185807488983,-0.0601137015347679,-0.083524689078331,0.866822429906542,0.1334483089546362,0.0043507484951987,0.0,0.0,0.0,0.0,237.0,0.0552872087674525,0.0,0.0,,True,True,True,-0.0002216318001349,0.0001059525335828,3.4347176551818848e-06,-0.0001199558998147,-0.0001224378744761,-0.0014179150263468,-0.0011714200178782,-0.0015900582075119,-0.3644859813084111,-0.0919003115264797,-0.088785046728972,0.1308411214953272,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
spot_delta_band,baseline,,,,,,3,-0.0144181596115231,0.0019136131198476,-0.0597265005111694,-0.0823532690604527,0.77803738317757,0.4322520196437835,0.0096874327088395,0.0,0.0,0.0,0.0,,,,,0.15,True,True,True,-0.0002250665177901,0.0001025178159276,0.0,-0.0001233906174699,0.001048982143402,-0.0002464950084686,0.0,-0.0004186381896336,-0.2757009345794391,-0.0031152647975076,0.0,0.2196261682242992,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.0144260277350743,0.0017361968842212,-0.0588357499490181,-0.0814433346192042,0.9517133956386292,0.6218656798203787,0.014123016813149,0.0,0.0,0.0,0.0,65.0,0.0558562591175238,0.0,0.0,,True,True,True,-0.0002329346413413,9.464969237645351e-05,-7.868123551210346e-06,-0.0001312587410211,0.0019589165846506,0.0006634394327799,0.0009099344412485,0.0004912962516148,-0.4493769470404983,-0.1767912772585669,-0.1736760124610592,0.04595015576324,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.0144770744567116,0.0017719575378876,-0.0600386878475546,-0.0832216416796048,0.8309968847352026,0.8508056402206421,0.0110309490313132,0.0034073208722741,0.0034073208722741,0.0,0.0521806853582554,94.66666666666669,0.0553052456882627,0.0,0.0,,True,True,True,-0.0002839813629786,4.360297073920452e-05,-5.891484518845934e-05,-0.0001823054626584,0.00018060952425,-0.0011148676276206,-0.000868372619152,-0.0012870108087857,-0.3286604361370717,-0.0560747663551403,-0.0529595015576326,0.1666666666666666,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
spot_delta,baseline,,,,,,3,-0.0145206774274508,0.0020014579265184,-0.059787339468797,-0.0821067740519841,0.7749221183800623,0.582252025604248,0.0204588156193494,0.0,0.0,0.0,0.0,,,,,,True,True,True,-0.0003275843337178,0.0,-0.0001025178159276,-0.0002259084333976,0.0012954771518707,0.0,0.0002464950084686,-0.000172143181165,-0.2725856697819314,0.0,0.0031152647975076,0.2227414330218069,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0145266745239496,0.0020017713516372,-0.0599948247894644,-0.0829563116033871,0.94392523364486,0.7449314991633097,0.0100373748379449,0.000233644859813,0.000233644859813,0.0,0.0070093457943925,367.3333333333333,0.0553647446336901,3.912363067292645e-05,0.0007824726134585,,True,True,True,-0.0003335814302166,-5.9970964988078496e-06,-0.0001085149124264,-0.0002319055298964,0.0004459396004676,-0.000849537551403,-0.0006030425429344,-0.0010216807325681,-0.441588785046729,-0.1690031152647976,-0.1658878504672899,0.0537383177570093,TLT,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/TLT_full_paper_grid_800_step_robust
unhedged,baseline,,,,,,3,-0.0284765617301066,0.0016721406738289,-0.1174961725870768,-0.1767849524815877,0.5065835065835066,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,0.0002554549525181,0.0001632093141476,8.351790408293522e-05,0.0,-0.0012092739343643,-0.0011464456717173,-0.0062642594178517,0.0,0.2571032571032572,0.2591822591822592,0.4934164934164934,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0285047919799884,0.0015166420970129,-0.1130542904138565,-0.1695796797672907,0.9376299376299376,0.9895784457524618,0.0200058279248575,0.0003291753291753,0.0003291753291753,0.0,0.011088011088011,23.0,0.1175368996804787,3.472222222222222e-05,0.0006944444444444,,True,True,True,-2.8230249881744385e-05,0.0002272247026364,0.0001349790642658,5.5287654201190833e-05,0.0072052727142969,0.0059959987799326,0.0060588270425796,0.0009410132964452,-0.431046431046431,-0.1739431739431738,-0.1718641718641718,0.0623700623700623,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
vanilla,vanilla,,,,,cvar,3,-0.0285600796341896,0.0015335818686176,-0.1133999526500701,-0.1705206930637359,1.0,0.7350402275721232,0.0182711274052659,0.0,0.0,0.0,0.0,140.66666666666666,0.1171928091409305,0.0,0.0,,True,True,True,-8.351790408293522e-05,0.0001719370484352,7.969141006469727e-05,0.0,0.0062642594178517,0.0050549854834874,0.0051178137461344,0.0,-0.4934164934164934,-0.2363132363132362,-0.2342342342342341,0.0,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.0285644270479679,0.00154654541015,-0.1151921252409617,-0.1738135615984598,0.7338877338877339,0.6739599704742432,0.0156367175901929,0.0258316008316008,0.0258316008316008,0.0,0.2176022176022176,78.0,0.1163464082334604,0.0040277777777777,0.1208333333333333,,True,True,True,-8.786531786124027e-05,0.0001675896346569,7.534399628639221e-05,-4.347413778305054e-06,0.0029713908831278,0.0017621169487635,0.0018249452114105,-0.0032928685347239,-0.2273042273042272,0.0297990297990299,0.0318780318780319,0.2661122661122661,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.0285800024867057,0.0012534867346544,-0.1150531023740768,-0.1735818137725194,0.7408177408177408,0.9460124572118124,0.02828700778385,0.0472279972279972,0.0003638253638253,0.0468641718641718,0.2716562716562716,63.333333333333336,0.1165308762000252,0.0,0.0,,True,True,True,-0.0001034407565991,0.000152014195919,5.976855754852295e-05,-1.9922852516174316e-05,0.0032031387090682,0.0019938647747039,0.0020566930373509,-0.0030611207087834,-0.2342342342342341,0.022869022869023,0.024948024948025,0.2591822591822592,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.0286311842501163,0.0015979610696664,-0.1132287432750066,-0.1711169630289077,0.941787941787942,0.7691880663235983,0.0196233574921886,0.0,0.0,0.0,0.0,271.6666666666667,0.1172053518875812,0.0,0.0,,True,True,True,-0.0001546225200096,0.0001008324325084,8.586794137954712e-06,-7.110461592674255e-05,0.0056679894526799,0.0044587155183156,0.0045215437809626,-0.0005962699651718,-0.4352044352044353,-0.1781011781011781,-0.176022176022176,0.0582120582120581,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.028638598198692,0.001963251402699,-0.1133594264586766,-0.1704534987608591,0.8295218295218296,0.825357993443807,0.0387926828116178,0.0597366597366597,0.0593555093555093,0.0003811503811503,0.3167013167013167,200.66666666666663,0.1161575138384683,0.0026388888888888,0.0784722222222222,,True,True,True,-0.0001620364685853,9.341848393281184e-05,1.172845562297936e-06,-7.851856450239933e-05,0.0063314537207285,0.0051221797863642,0.0051850080490112,6.719430287679962e-05,-0.322938322938323,-0.0658350658350658,-0.0637560637560638,0.1704781704781703,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
spot_delta_band,baseline,,,,,,3,-0.0286397710442543,0.0017436782784634,-0.1182407811284065,-0.1756385068098704,0.7657657657657658,0.5072356561819712,0.0115783798197905,0.0,0.0,0.0,0.0,,,,,0.0833333333333333,True,True,True,-0.0001632093141476,9.224563837051392e-05,0.0,-7.969141006469727e-05,0.0011464456717173,-6.28282626469745e-05,0.0,-0.0051178137461344,-0.2591822591822592,-0.002079002079002,0.0,0.2342342342342341,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.0286751811703046,0.0017501531502219,-0.114042026301225,-0.1716635823249817,0.9064449064449064,0.9287147323290508,0.0205973770158986,0.0018364518364518,0.0014899514899514,0.0003465003465003,0.0401940401940401,31.666666666666668,0.1164995968960639,0.0002256944444444,0.0083333333333333,,True,True,True,-0.0001986194401979,5.683551232020176e-05,-3.541012605031216e-05,-0.000115101536115,0.005121370156606,0.0039120962222417,0.0039749244848887,-0.0011428892612457,-0.3998613998613998,-0.1427581427581425,-0.1406791406791405,0.0935550935550936,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.02871283950905,0.0015281007348183,-0.1125482991337776,-0.1730116158723831,0.8662508662508662,0.9935841162999473,0.0199599545449018,0.0011781011781011,0.001091476091476,8.662508662508663e-05,0.0145530145530145,237.33333333333337,0.1164886510023433,0.0003993055555555,0.0090277777777777,,True,True,True,-0.0002362777789433,1.9177173574764367e-05,-7.306846479574955e-05,-0.0001527598748604,0.0037733366092046,0.0025640626748403,0.0026268909374872,-0.0024909228086471,-0.3596673596673596,-0.1025641025641024,-0.1004851004851004,0.1337491337491337,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.0287185683846473,0.0016170901481226,-0.1122378334403038,-0.1719891230265299,0.8579348579348579,0.9094367424647012,0.0328705379118522,0.0069819819819819,0.0069646569646569,1.7325017325017327e-05,0.0845460845460845,130.66666666666666,0.1165986629823843,0.0002604166666666,0.0027777777777777,,True,True,True,-0.0002420066545406,1.344829797744751e-05,-7.87973403930664e-05,-0.0001584887504577,0.0047958294550577,0.0035865555206934,0.0036493837833404,-0.0014684299627939,-0.3513513513513513,-0.0942480942480941,-0.092169092169092,0.1420651420651421,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.0287265386432409,0.0015818632993501,-0.1115003898739814,-0.168813814719518,0.9743589743589745,0.9923661549886068,0.0269210201998551,0.015072765072765,0.015072765072765,0.0,0.325017325017325,228.33333333333337,0.1175482011262534,0.0002951388888888,0.0118055555555555,,True,True,True,-0.0002499769131342,5.478039383888245e-06,-8.676759898662567e-05,-0.0001664590090513,0.0079711377620697,0.0067618638277053,0.0068246920903523,0.0017068783442179,-0.4677754677754678,-0.2106722106722106,-0.2085932085932086,0.0256410256410255,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
spot_delta,baseline,,,,,,3,-0.0287320166826248,0.0018155281398119,-0.1190610428651173,-0.1755756785472234,0.7636867636867638,0.590568999449412,0.0215559278925259,0.0,0.0,0.0,0.0,,,,,,True,True,True,-0.0002554549525181,0.0,-9.224563837051392e-05,-0.0001719370484352,0.0012092739343643,0.0,6.28282626469745e-05,-0.0050549854834874,-0.2571032571032572,0.0,0.002079002079002,0.2363132363132362,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.0287402663379907,0.0021128688811511,-0.1149387930830319,-0.1749945183595021,0.893970893970894,0.8868536551793417,0.0190097459902366,0.0904365904365904,0.0900900900900901,0.0003465003465003,0.322938322938323,287.3333333333333,0.1166154215324463,0.0098090277777777,0.18125,,True,True,True,-0.000263704607884,-8.249655365943909e-06,-0.0001004952937364,-0.0001801867038011,0.0017904341220855,0.0005811601877212,0.0006439884503682,-0.0044738252957662,-0.3873873873873874,-0.1302841302841302,-0.1282051282051282,0.1060291060291059,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.028790894895792,0.0016997643872287,-0.1163884674509366,-0.1738579124212265,0.8773388773388774,0.6836500366528829,0.0168244459976752,0.0001732501732501,0.0,0.0001732501732501,0.0006930006930006,115.33333333333331,0.1175625748614159,0.0,0.0,,True,True,True,-0.0003143331656853,-5.887821316719055e-05,-0.0001511238515377,-0.0002308152616024,0.0029270400603612,0.0017177661259969,0.0017805943886438,-0.0033372193574905,-0.3707553707553708,-0.1136521136521135,-0.1115731115731115,0.1226611226611226,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,spot_delta,10.0,True,False,cvar,3,-0.0288014678905407,0.0013780863763765,-0.1169386729598045,-0.1812885304292043,0.7782397782397782,0.8842563231786092,0.0276602264493703,0.0213617463617463,0.0211884961884961,0.0001732501732501,0.1697851697851697,161.33333333333334,0.1167201198730617,0.0041666666666666,0.0770833333333333,,True,True,True,-0.000324906160434,-6.945120791594303e-05,-0.0001616968462864,-0.0002413882563511,-0.0045035779476165,-0.0057128518819808,-0.0056500236193339,-0.0107678373654683,-0.2716562716562716,-0.0145530145530143,-0.0124740124740123,0.2217602217602218,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.0288027363518873,0.0015430591247121,-0.1143616239229838,-0.1725088457266489,0.9286209286209286,0.6155411303043365,0.0179091620569427,0.0296257796257796,0.0296257796257796,0.0,0.3305613305613306,16.0,0.117227512996592,6.944444444444444e-05,0.0020833333333333,,True,True,True,-0.0003261746217807,-7.071966926256931e-05,-0.000162965307633,-0.0002426567176977,0.0042761067549387,0.0030668328205744,0.0031296610832214,-0.0019881526629129,-0.422037422037422,-0.1649341649341648,-0.1628551628551627,0.0713790713790714,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.0288361366838216,0.0019972552781345,-0.1141575301686922,-0.1704164048035939,0.9584199584199584,0.978820264339447,0.0225700022031863,0.0018711018711018,0.0018711018711018,0.0,0.0097020097020097,481.3333333333333,0.1173893584649389,0.0002083333333333,0.0006944444444444,,True,True,True,-0.000359574953715,-0.0001041200011968,-0.0001963656395673,-0.000276057049632,0.0063685476779937,0.0051592737436294,0.0052221020062764,0.0001042882601419,-0.4518364518364519,-0.1947331947331947,-0.1926541926541927,0.0415800415800414,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.0288425472875436,0.0017449635986043,-0.1149576803048451,-0.1709044377009073,0.9133749133749132,0.8205168942610422,0.0251626602063576,0.0269230769230769,0.0268884268884268,3.4650034650034654e-05,0.2903672903672903,255.0,0.1175123807881027,0.0010416666666666,0.0208333333333333,,True,True,True,-0.0003659855574369,-0.0001105306049187,-0.0002027762432893,-0.000282467653354,0.0058805147806803,0.004671240846316,0.004734069108963,-0.0003837446371714,-0.4067914067914067,-0.1496881496881494,-0.1476091476091474,0.0866250866250867,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.0294412846366564,0.002175430199843,-0.1140457764267921,-0.1708552340666453,0.9611919611919612,0.8885185718536377,0.0281745040168364,0.0645183645183645,0.0645183645183645,0.0,0.6541926541926543,144.66666666666666,0.1172535995730302,0.0001736111111111,0.0069444444444444,,True,True,True,-0.0009647229065497,-0.0007092679540316,-0.0008015135924021,-0.0008812050024668,0.0059297184149424,0.0047204444805781,0.004783272743225,-0.0003345410029093,-0.4546084546084545,-0.1975051975051973,-0.1954261954261953,0.0388080388080388,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLE_full_paper_grid_800_step_robust
spot_delta_band,baseline,,,,,,3,-0.0236457691838343,0.0012147378533917,-0.0782489012926817,-0.1042828808228174,0.8128654970760234,0.656938632329305,0.0231841516991456,0.0,0.0,0.0,0.0,,,,,0.0333333333333333,True,True,True,0.0002846457064151,3.13532849152906e-05,0.0,0.0001589941481749,0.0029851272702217,0.0005390048027038,0.0,0.0004990423719088,-0.1827485380116958,0.0029239766081871,0.0,0.1871345029239766,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.0236720150957504,0.0013545035406056,-0.0768602006137371,-0.1043414523204167,0.9247076023391811,0.7536836564540863,0.017024746009459,0.0010599415204678,0.0010599415204678,0.0,0.0138888888888888,156.66666666666666,0.0893203877758545,0.0,0.0,,True,True,True,0.000258399794499,5.107372999191284e-06,-2.624591191609932e-05,0.0001327482362588,0.0029265557726224,0.0004804333051045,-5.85714975992746e-05,0.0004404708743095,-0.2945906432748537,-0.1089181286549707,-0.1118421052631578,0.0752923976608187,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
spot_delta,baseline,,,,,,3,-0.0236771224687496,0.0012235788846538,-0.0788380267719427,-0.1048218856255213,0.8157894736842105,0.6902719736099243,0.0357011593878269,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0002532924214998,0.0,-3.13532849152906e-05,0.0001276408632596,0.0024461224675178,0.0,-0.0005390048027038,-3.9962430795043025e-05,-0.185672514619883,0.0,-0.0029239766081871,0.1842105263157895,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,spot_delta,10.0,False,False,cvar,3,-0.0237462210158507,0.0009902554430374,-0.0761641698578993,-0.103728858133157,0.847953216374269,0.9121223290761312,0.0315252201010783,0.0053362573099415,0.0006213450292397,0.0047149122807017,0.0723684210526315,131.33333333333334,0.0899194707055049,0.0004038179148311,0.0058737151248164,,True,True,True,0.0001841938743988,-6.909854710102081e-05,-0.0001004518320163,5.854231615861141e-05,0.0035391499598821,0.0010930274923642,0.0005540226896603,0.0010530650615692,-0.2178362573099415,-0.0321637426900585,-0.0350877192982456,0.1520467836257309,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
vanilla,vanilla,,,,,cvar,3,-0.0238047633320093,0.0010815107907258,-0.0768081154674291,-0.1047819231947263,1.0,0.4939577281475067,0.0121902263102432,0.0,0.0,0.0,0.0,124.33333333333331,0.0896187057943704,0.0,0.0,,True,True,True,0.0001256515582402,-0.0001276408632596,-0.0001589941481749,0.0,0.0024860848983128,3.9962430795043025e-05,-0.0004990423719088,0.0,-0.3698830409356725,-0.1842105263157895,-0.1871345029239766,0.0,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLF_full_paper_grid_800_step_robust
