model,model_family,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla,ticker,output_dir,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,3,-0.0152959935367107,0.000465246306497,-0.0630360121528307,-0.0869580656290054,0.907830907830908,0.7814120848973592,0.017924677580595,1.7325017325017327e-05,0.0,1.7325017325017327e-05,0.0006930006930006,85.0,0.0658056619769583,0.0003645833333333,0.0041666666666666,,True,True,True,-2.911003927389723e-05,0.0002263442923625,0.0001340983435511,8.565715203682524e-05,0.0058746064702669,0.0043333594997723,0.0044556781649589,0.001281534632047,-0.4144144144144144,-0.1510741510741512,-0.1427581427581428,0.0609840609840609,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,False,False,cvar
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,3,-0.0153343497465054,0.000720593520496,-0.0651998519897461,-0.0907082284490267,0.8828828828828829,0.5801263948281606,0.0052408700188,0.0001039501039501,0.0,0.0001039501039501,0.0006930006930006,10.666666666666666,0.0660918844703378,0.0001736111111111,0.0013888888888888,,True,True,True,-6.746624906857693e-05,0.0001879880825678,9.57421337564792e-05,4.730094224214554e-05,0.0021244436502456,0.000583196679751,0.0007055153449376,-0.0024686281879743,-0.3894663894663894,-0.1261261261261261,-0.1178101178101177,0.085932085932086,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,True,False,cvar
vanilla,vanilla,3,-0.0153816506887475,0.0006641069962158,-0.0630928017199039,-0.0882396002610524,0.9688149688149688,0.5391152501106262,0.0136874389524261,0.0,0.0,0.0,0.0,106.66666666666669,0.0665892777483289,0.0,0.0,,True,True,True,-0.0001147671913107,0.0001406871403257,4.844119151433367e-05,0.0,0.0045930718382199,0.0030518248677253,0.0031741435329119,0.0,-0.4753984753984754,-0.2120582120582121,-0.2037422037422037,0.0,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,,,,,cvar
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,3,-0.0153878045578797,0.0007646168806657,-0.0627474660674731,-0.0888937413692474,0.9272349272349272,0.8442686597506205,0.0153575120493769,0.0006410256410256,0.0002598752598752,0.0003811503811503,0.0117810117810117,9.333333333333334,0.0662877586295621,0.0002256944444444,0.0034722222222222,,True,True,True,-0.0001209210604429,0.0001345332711935,4.2287322382131634e-05,-6.153869132202033e-06,0.0039389307300249,0.0023976837595303,0.0025200024247169,-0.0006541411081949,-0.4338184338184338,-0.1704781704781706,-0.1621621621621621,0.0415800415800415,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,True,False,cvar
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,3,-0.0153960619742671,0.0007196434431888,-0.0619750370581944,-0.0873212218284607,0.8863478863478864,0.7567789455254873,0.0160345810775955,0.002027027027027,0.0017844767844767,0.0002425502425502,0.0069300069300069,58.333333333333336,0.0658761149428577,0.0002777777777777,0.0006944444444444,,True,True,True,-0.0001291784768303,0.0001262758548061,3.402990599473375e-05,-1.4411285519599916e-05,0.0055114502708117,0.0039702033003171,0.0040925219655036,0.0009183784325917,-0.3929313929313929,-0.1295911295911297,-0.1212751212751213,0.0824670824670824,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,False,False,cvar
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,3,-0.0154254951824744,0.0005710636798817,-0.0683302084604899,-0.0953271314501762,0.8295218295218295,0.6432228783766428,0.048383771131436,0.0,0.0,0.0,0.0,60.666666666666664,0.0656889446654046,0.0,0.0,,True,True,True,-0.0001586116850376,9.684264659881592e-05,4.5966977874432186e-06,-4.384449372689045e-05,-0.0024944593509038,-0.0040357063213984,-0.0039133876562118,-0.0070875311891237,-0.336105336105336,-0.0727650727650728,-0.0644490644490644,0.1392931392931393,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,True,False,cvar
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,3,-0.0154284934202829,0.000493570404343,-0.0626837400098641,-0.0901429305473963,0.9203049203049204,0.7595716019471487,0.0177012473965684,6.930006930006931e-05,0.0,6.930006930006931e-05,0.002079002079002,67.33333333333333,0.066095545646631,0.0009201388888888,0.0111111111111111,,True,True,True,-0.0001616099228461,9.384440879027164e-05,1.5984599788989443e-06,-4.684273153543472e-05,0.002689741551876,0.0011484945813814,0.001270813246568,-0.0019033302863439,-0.4268884268884269,-0.1635481635481637,-0.1552321552321552,0.0485100485100484,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,True,False,cvar
spot_delta_band,baseline,3,-0.0154300918802618,0.0007515276467368,-0.0643558129668235,-0.0914137437939643,0.7650727650727651,0.5072356561819712,0.0115783798197905,0.0,0.0,0.0,0.0,,,,,0.0833333333333333,True,True,True,-0.000163208382825,9.22459488113727e-05,0.0,-4.844119151433367e-05,0.001418928305308,-0.0001223186651865,0.0,-0.0031741435329119,-0.2716562716562716,-0.0083160083160084,0.0,0.2037422037422037,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,3,-0.0154374136279026,0.0011740561065069,-0.0639419903357823,-0.0894067212939262,0.857934857934858,0.9787850777308146,0.0212819725275039,0.0004331254331254,0.0003291753291753,0.0001039501039501,0.0027720027720027,133.0,0.0656354951473573,0.0010937499999999,0.0069444444444444,,True,True,True,-0.0001705301304658,8.492420117060459e-05,-7.321747640768109e-06,-5.5762939155101776e-05,0.0034259508053461,0.0018847038348515,0.0020070225000381,-0.0011671210328737,-0.3645183645183645,-0.1011781011781013,-0.0928620928620929,0.1108801108801108,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,False,False,cvar
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,3,-0.0154408055047194,0.0009775850975252,-0.0627204577128092,-0.0885097086429596,0.8523908523908524,0.6465801075100899,0.0239196855885287,0.0016632016632016,0.0016632016632016,0.0,0.0159390159390159,133.0,0.0685759190632444,0.0029861111111111,0.0256944444444444,,True,True,True,-0.0001739220072825,8.153232435385502e-05,-1.071362445751768e-05,-5.915481597185135e-05,0.0043229634563128,0.0027817164858182,0.0029040351510047,-0.0002701083819071,-0.358974358974359,-0.0956340956340957,-0.0873180873180873,0.1164241164241164,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,False,False,cvar
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,3,-0.0155073646456003,0.0008018566742346,-0.065058659762144,-0.0899359708031018,0.8475398475398475,0.5144719978173574,0.0148426936939358,0.0043312543312543,0.0043312543312543,0.0,0.0401940401940401,176.0,0.069662832332568,0.0250694444444444,0.1756944444444444,,True,True,True,-0.0002404811481634,1.4973183472951831e-05,-7.727276533842087e-05,-0.0001257139568527,0.0028967012961705,0.0013554543256759,0.0014777729908625,-0.0016963705420494,-0.354123354123354,-0.0907830907830907,-0.0824670824670823,0.1212751212751214,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,True,False,cvar
spot_delta,baseline,3,-0.0155223378290732,0.0008130682071907,-0.0633007238308588,-0.0912914251287778,0.7567567567567567,0.590568999449412,0.0215559278925259,0.0,0.0,0.0,0.0,,,,,,True,True,True,-0.0002554543316364,0.0,-9.22459488113727e-05,-0.0001406871403257,0.0015412469704945,0.0,0.0001223186651865,-0.0030518248677253,-0.2633402633402632,0.0,0.0083160083160084,0.2120582120582121,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,3,-0.0156242412825425,0.0009016217321393,-0.064503929267327,-0.0904606903592745,0.8717948717948718,0.8639260530471802,0.0143375989670554,0.0001212751212751,0.0001212751212751,0.0,0.0041580041580041,354.3333333333333,0.0672405979836152,0.0003819444444444,0.0090277777777777,,True,True,True,-0.0003573577851057,-0.0001019034534692,-0.0001941494022806,-0.0002425905937949,0.0023719817399978,0.0008307347695032,0.0009530534346898,-0.0022210900982221,-0.3783783783783783,-0.1150381150381151,-0.1067221067221066,0.097020097020097,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,False,False,cvar
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,3,-0.0156375331183274,0.0004484870321572,-0.0634385272860527,-0.0882237255573272,0.945945945945946,0.5434319575627645,0.0164496389528115,0.057085932085932,0.057085932085932,0.0,0.3305613305613306,192.0,0.0699331711774381,0.0269270833333333,0.3298611111111111,,True,True,True,-0.0003706496208906,-0.0001151952892541,-0.0002074412380655,-0.0002558824295798,0.0046089465419451,0.0030676995714505,0.0031900182366371,1.587470372517441e-05,-0.4525294525294525,-0.1891891891891892,-0.1808731808731808,0.0228690228690229,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,False,False,cvar
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,3,-0.0156828432033459,0.0004221073236738,-0.0618482455611228,-0.0855284954110781,0.9147609147609148,1.0,0.0293102202316125,0.0814275814275814,0.0814275814275814,0.0,0.9487179487179488,270.6666666666667,0.0715844448664122,0.0423263888888888,0.3472222222222222,,True,True,True,-0.000415959705909,-0.0001605053742726,-0.000252751323084,-0.0003011925145983,0.0073041766881942,0.0057629297176996,0.0058852483828862,0.0027111048499743,-0.4213444213444213,-0.1580041580041581,-0.1496881496881497,0.054054054054054,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,True,False,cvar
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,3,-0.0158240776509046,0.0005785752558108,-0.0624395397802194,-0.0856808722019195,0.9424809424809424,0.8665819565455118,0.0273959593226512,0.0429660429660429,0.0429660429660429,0.0,0.2875952875952876,209.0,0.0682127039469778,0.0014583333333333,0.0284722222222222,,True,True,True,-0.0005571941534678,-0.0003017398218313,-0.0003939857706427,-0.000442426962157,0.0071517998973528,0.0056105529268582,0.0057328715920448,0.0025587280591328,-0.449064449064449,-0.1857241857241858,-0.1774081774081773,0.0263340263340263,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,True,False,cvar
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,3,-0.0160582866519689,0.0001189433146183,-0.0643272126714388,-0.0898224040865898,0.851004851004851,0.8549849589665731,0.0361238680779933,0.0049896049896049,0.0049896049896049,0.0,0.1933471933471933,39.333333333333336,0.0689625358763668,0.0001909722222222,0.0034722222222222,,True,True,True,-0.0007914031545321,-0.0005359488228956,-0.000628194771707,-0.0006766359632213,0.0030102680126826,0.001469021042188,0.0015913397073745,-0.0015828038255373,-0.3575883575883575,-0.0942480942480943,-0.0859320859320859,0.1178101178101178,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,True,False,cvar
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,3,-0.0163157054533561,0.0010541268271806,-0.0625342515607674,-0.0861586133639017,0.9223839223839224,0.96068541208903,0.037196896970272,0.0332813582813582,0.0332813582813582,0.0,0.2903672903672904,146.66666666666666,0.0711572015324814,0.0277430555555555,0.2541666666666666,,True,True,True,-0.0010488219559192,-0.0007933676242828,-0.0008856135730942,-0.0009340547646085,0.0066740587353706,0.005132811764876,0.0052551304300626,0.0020809868971506,-0.4289674289674289,-0.1656271656271657,-0.1573111573111573,0.0464310464310464,XLE,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLE_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,False,False,cvar
spot_delta_band,baseline,3,-0.0130590349435806,0.0008347695344203,-0.0430771429091692,-0.06192555402716,0.8040935672514621,0.656938632329305,0.0231841516991456,0.0,0.0,0.0,0.0,,,,,0.0333333333333333,True,True,True,0.0002846447750926,3.135328491528887e-05,0.0,0.0001970020433266,0.0043358244001865,0.000651561965545,0.0,0.0023299828171729,-0.2032163742690058,-0.0043859649122808,0.0,0.1206140350877191,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,,,,,
spot_delta,baseline,3,-0.0130903882284959,0.0008413003912232,-0.0430829208344221,-0.062577115992705,0.7997076023391813,0.6902719736099243,0.0357011593878269,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0002532914901773,0.0,-3.135328491528887e-05,0.0001656487584114,0.0036842624346415,0.0,-0.000651561965545,0.0016784208516279,-0.198830409356725,0.0,0.0043859649122808,0.125,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=10_weighted=0_learnw=0,proto,3,-0.0131808584555983,0.0008266650845514,-0.0423822480564316,-0.0623896718025207,0.8808479532163743,0.7372584939002991,0.020239753027757,3.654970760233918e-05,0.0,3.654970760233918e-05,0.0014619883040935,76.0,0.0494201036698626,1.8355359765051395e-05,0.000734214390602,,True,True,True,0.0001628212630748,-9.047022710243804e-05,-0.0001218235120177,7.517853130896944e-05,0.0038717066248257,0.0001874441901842,-0.0004641177753607,0.0018658650418122,-0.2799707602339181,-0.081140350877193,-0.0767543859649122,0.0438596491228069,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,False,False,cvar
vanilla,vanilla,3,-0.0132560369869073,0.0007296368614859,-0.0423036928599079,-0.064255536844333,0.9247076023391811,0.4422511259714762,0.0110190293829267,0.0,0.0,0.0,0.0,39.0,0.0495150728562536,0.0,0.0,,True,True,True,8.764273176590544e-05,-0.0001656487584114,-0.0001970020433266,0.0,0.0020058415830135,-0.0016784208516279,-0.0023299828171729,0.0,-0.323830409356725,-0.125,-0.1206140350877191,0.0,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,,,,,cvar
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,3,-0.0133350413913528,0.0006430185140042,-0.0424141365413864,-0.0626162675519784,0.8961988304093568,1.0,0.0293150286500652,0.0017909356725146,0.0001461988304093,0.0016447368421052,0.0153508771929824,135.33333333333334,0.0492865838013511,0.0002386196769456,0.0022026431718061,,True,True,True,8.638327320417347e-06,-0.0002446531628568,-0.0002760064477721,-7.900440444548809e-05,0.0036451108753681,-3.915155927339264e-05,-0.0006907135248184,0.0016392692923545,-0.2953216374269005,-0.0964912280701755,-0.0921052631578946,0.0285087719298244,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,True,False,cvar
unhedged,baseline,3,-0.0133436797186732,0.0007800196184028,-0.0435596307118733,-0.0662613784273465,0.6008771929824562,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,-0.0002532914901773,-0.0002846447750926,-8.764273176590544e-05,0.0,-0.0036842624346415,-0.0043358244001865,-0.0020058415830135,0.0,0.198830409356725,0.2032163742690058,0.323830409356725,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,,,,,
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,3,-0.0133476083477338,0.0010956345680974,-0.0421901481846968,-0.0616465471684932,0.9247076023391811,0.983283539613088,0.0284748586515585,0.0013706140350877,0.0,0.0013706140350877,0.0241228070175438,14.0,0.0496312133203808,0.0002936857562408,0.0029368575624082,,True,True,True,-3.928629060586872e-06,-0.0002572201192378,-0.0002885734041531,-9.157136082649232e-05,0.0046148312588532,0.0009305688242117,0.0002790068586667,0.0026089896758397,-0.323830409356725,-0.125,-0.1206140350877191,0.0,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,25.0,False,False,cvar
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,3,-0.0133650644371906,0.0006122901022824,-0.0420709395160277,-0.0616771640876928,0.875,0.8977660735448202,0.0304760485887527,0.1239583333333333,0.1239583333333333,0.0,0.6023391812865496,325.0,0.0540076423861994,0.028946402349486,0.2092511013215859,,True,True,True,-2.138471851746183e-05,-0.0002746762086947,-0.00030602949361,-0.0001090274502833,0.0045842143396536,0.0008999519050121,0.0002483899394671,0.0025783727566401,-0.2741228070175437,-0.0752923976608187,-0.0709064327485379,0.0497076023391812,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,True,False,cvar
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,3,-0.0134436897933483,0.0001525572417847,-0.0427273893728852,-0.0624740831553936,0.9115497076023392,0.9393653273582458,0.0285875182598829,0.0022843567251461,0.000219298245614,0.0020650584795321,0.0116959064327485,179.66666666666666,0.0501136456837839,0.005029368575624,0.026431718061674,,True,True,True,-0.000100010074675,-0.0003533015648523,-0.0003846548497676,-0.0001876528064409,0.0037872952719529,0.0001030328373114,-0.0005485291282335,0.0017814536889394,-0.310672514619883,-0.1118421052631579,-0.1074561403508771,0.013157894736842,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,False,False,cvar
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,3,-0.0134599174683292,0.000475143048197,-0.0422921665012836,-0.0640541054308414,0.9283625730994152,0.7354356646537781,0.0148668875917792,0.0006578947368421,0.0,0.0006578947368421,0.0036549707602339,51.333333333333336,0.0492588163354015,0.0002019089574155,0.0036710719530102,,True,True,True,-0.000116237749656,-0.0003695292398333,-0.0004008825247486,-0.0002038804814219,0.002207272996505,-0.0014769894381364,-0.0021285514036814,0.0002014314134915,-0.327485380116959,-0.128654970760234,-0.1242690058479532,-0.003654970760234,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,50.0,True,False,cvar
proto_source=spot_delta_k=10_weighted=1_learnw=0,proto,3,-0.0134880604843298,0.0011626183165123,-0.0424622719486554,-0.063802300641934,0.9137426900584794,0.9281941652297974,0.028763422742486,0.0014619883040935,0.0008589181286549,0.0006030701754385,0.0314327485380116,233.66666666666663,0.049729922369065,0.0004405286343612,0.0080763582966226,,True,True,True,-0.0001443807656566,-0.0003976722558339,-0.0004290255407492,-0.0002320234974225,0.0024590777854124,-0.001225184649229,-0.001876746614774,0.0004532362023989,-0.3128654970760232,-0.1140350877192981,-0.1096491228070173,0.0109649122807018,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,10.0,True,False,cvar
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,3,-0.013829027613004,0.0011577266628629,-0.0433544181287288,-0.0651180098454157,0.8969298245614036,0.81607719262441,0.0175601864854494,0.0036184210526315,0.0,0.0036184210526315,0.0116959064327485,16.0,0.0496949122002465,0.0006240822320117,0.0051395007342143,,True,True,True,-0.0004853478943308,-0.0007386393845081,-0.0007699926694234,-0.0005729906260967,0.0011433685819307,-0.0025408938527107,-0.0031924558182557,-0.0008624730010827,-0.2960526315789473,-0.0972222222222223,-0.0928362573099415,0.0277777777777776,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,True,False,cvar
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,3,-0.0139901787042617,0.0016673264454945,-0.042924798404177,-0.0637078223129113,0.9144736842105262,0.7528291940689087,0.0240554542591174,0.0327302631578947,0.0327302631578947,0.0,0.3333333333333333,49.0,0.0545655845838397,0.0326541850220264,0.3333333333333333,,True,True,True,-0.0006464989855885,-0.0008997904757658,-0.0009311437606811,-0.0007341417173544,0.0025535561144351,-0.0011307063202063,-0.0017822682857513,0.0005477145314216,-0.31359649122807,-0.1147660818713449,-0.1103801169590641,0.010233918128655,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,False,False,cvar
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,3,-0.0141690090919534,0.0011443153964743,-0.0430208928883075,-0.0639803806940714,0.939327485380117,0.95669154326121,0.0245840512216091,0.0015350877192982,0.0014985380116959,3.654970760233918e-05,0.0131578947368421,350.3333333333333,0.0522667757479033,0.0036710719530102,0.0220264317180616,,True,True,True,-0.0008253293732802,-0.0010786208634575,-0.0011099741483728,-0.0009129721050461,0.002280997733275,-0.0014032647013664,-0.0020548266669114,0.0002751561502615,-0.3384502923976608,-0.1396198830409357,-0.1352339181286549,-0.0146198830409357,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,50.0,False,False,cvar
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,3,-0.0141754491875569,0.0012475688706401,-0.0437346007674932,-0.0647976982096831,0.9239766081871345,1.0,0.0351089133570591,0.0443347953216374,0.0442434210526315,9.137426900584796e-05,0.3662280701754385,515.6666666666666,0.0600001375118431,0.0770190895741556,0.5477239353891337,,True,True,True,-0.0008317694688836,-0.0010850609590609,-0.0011164142439762,-0.0009194122006495,0.0014636802176634,-0.002220582216978,-0.002872144182523,-0.00054216136535,-0.3230994152046782,-0.1242690058479532,-0.1198830409356723,0.0007309941520468,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,False,False,cvar
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,3,-0.0141824977472424,0.0015298435547555,-0.0453642647092541,-0.0676687707503636,0.8881578947368421,0.6946133971214294,0.0235694986768066,0.0317799707602339,0.0,0.0317799707602339,0.3289473684210526,2.6666666666666665,0.0527482014119135,1.8355359765051395e-05,0.000734214390602,,True,True,True,-0.0008388180285692,-0.0010921095187465,-0.0011234628036618,-0.0009264607603351,-0.0014073923230171,-0.0050916547576586,-0.0057432167232036,-0.0034132339060306,-0.2872807017543859,-0.0884502923976608,-0.08406432748538,0.0365497076023391,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,10.0,True,False,cvar
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,3,-0.0141972641771038,0.0006898591891003,-0.0426558901866277,-0.0620796966056029,0.9261695906432748,1.0,0.0397820180902878,0.148062865497076,0.1475511695906432,0.0005116959064327,0.763888888888889,162.66666666666666,0.0634146218750285,0.114665932452276,0.6336270190895742,,True,True,True,-0.0008535844584306,-0.0011068759486079,-0.0011382292335232,-0.0009412271901965,0.0041816818217436,0.0004974193871021,-0.0001541425784428,0.0021758402387301,-0.3252923976608186,-0.1264619883040936,-0.1220760233918127,-0.0014619883040936,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,100.0,True,False,cvar
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,3,-0.0142047305901845,0.0003961176547815,-0.0435376356666286,-0.0637491842110951,0.9415204678362572,0.8046270112196604,0.0451988323281208,0.0581871345029239,0.0069261695906432,0.0512609649122806,0.3940058479532163,20.666666666666668,0.0506355770477934,0.0064977973568281,0.040381791483113,,True,True,True,-0.0008610508715113,-0.0011143423616886,-0.0011456956466039,-0.0009486936032772,0.0025121942162513,-0.0011720682183901,-0.0018236301839351,0.0005063526332378,-0.3406432748538011,-0.141812865497076,-0.1374269005847952,-0.016812865497076,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,spot_delta,100.0,False,False,cvar
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,3,-0.0142204910516738,0.001897691257803,-0.0435951401789983,-0.0640028615792592,0.9159356725146198,0.9257107377052308,0.0284099591275056,0.041922514619883,0.0002558479532163,0.0416666666666666,0.3347953216374268,234.66666666666663,0.056254047450299,0.0416666666666666,0.3333333333333333,,True,True,True,-0.0008768113330006,-0.0011301028231779,-0.0011614561080932,-0.0009644540647665,0.0022585168480873,-0.0014257455865542,-0.0020773075520992,0.0002526752650737,-0.3150584795321636,-0.1162280701754385,-0.1118421052631577,0.0087719298245614,XLF,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_asian_panel/panel_sweeps/XLF_full_paper_grid_800_asian_call_step_robust,vanilla,25.0,False,False,cvar
