PERMNO,date,PRC
84398,2016-10-05,215.63000
84398,2016-10-06,215.78000
84398,2016-10-07,215.03999
84398,2016-10-10,216.16000
84398,2016-10-11,213.42999
84398,2016-10-12,213.71001
84398,2016-10-13,213.00999
84398,2016-10-14,213.12000
84398,2016-10-17,212.38000
84398,2016-10-18,213.71001
84398,2016-10-19,214.28000
84398,2016-10-20,213.88000
84398,2016-10-21,213.98000
84398,2016-10-24,214.89000
84398,2016-10-25,214.17000
84398,2016-10-26,213.74001
84398,2016-10-27,213.17000
84398,2016-10-28,212.53999
84398,2016-10-31,212.55000
84398,2016-11-01,211.00999
84398,2016-11-02,209.74001
84398,2016-11-03,208.78000
84398,2016-11-04,208.55000
84398,2016-11-07,213.14999
84398,2016-11-08,214.11000
84398,2016-11-09,216.37920
84398,2016-11-10,216.92000
84398,2016-11-11,216.42000
84398,2016-11-14,216.59000
84398,2016-11-15,218.28000
84398,2016-11-16,217.87000
84398,2016-11-17,218.99001
84398,2016-11-18,218.50000
84398,2016-11-21,220.14999
84398,2016-11-22,220.58000
84398,2016-11-23,220.70000
84398,2016-11-25,221.52000
84398,2016-11-28,220.48000
84398,2016-11-29,220.91000
84398,2016-11-30,220.38000
84398,2016-12-01,219.57001
84398,2016-12-02,219.67999
84398,2016-12-05,221.00000
84398,2016-12-06,221.70000
84398,2016-12-07,224.60001
84398,2016-12-08,225.14999
84398,2016-12-09,226.50999
84398,2016-12-12,226.25000
84398,2016-12-13,227.75999
84398,2016-12-14,225.88000
84398,2016-12-15,226.81000
84398,2016-12-16,225.03999
84398,2016-12-19,225.53000
84398,2016-12-20,226.39999
84398,2016-12-21,225.77000
84398,2016-12-22,225.38000
84398,2016-12-23,225.71001
84398,2016-12-27,226.27000
84398,2016-12-28,224.39999
84398,2016-12-29,224.35001
84398,2016-12-30,223.53000
84398,2017-01-03,225.24001
84398,2017-01-04,226.58000
84398,2017-01-05,226.39999
84398,2017-01-06,227.21001
84398,2017-01-09,226.46001
84398,2017-01-10,226.46001
84398,2017-01-11,227.10001
84398,2017-01-12,226.53000
84398,2017-01-13,227.05000
84398,2017-01-17,226.25000
84398,2017-01-18,226.75000
84398,2017-01-19,225.91000
84398,2017-01-20,226.74001
84398,2017-01-23,226.14999
84398,2017-01-24,227.60001
84398,2017-01-25,229.57001
84398,2017-01-26,229.33000
84398,2017-01-27,228.97000
84398,2017-01-30,227.55000
84398,2017-01-31,227.53000
84398,2017-02-01,227.62000
84398,2017-02-02,227.77000
84398,2017-02-03,229.34000
84398,2017-02-06,228.92999
84398,2017-02-07,228.94000
84398,2017-02-08,229.24001
84398,2017-02-09,230.60001
84398,2017-02-10,231.50999
84398,2017-02-13,232.77000
84398,2017-02-14,233.70000
84398,2017-02-15,234.92000
84398,2017-02-16,234.72000
84398,2017-02-17,235.09000
84398,2017-02-21,236.49001
84398,2017-02-22,236.28000
84398,2017-02-23,236.44000
84398,2017-02-24,236.74001
84398,2017-02-27,237.11000
84398,2017-02-28,236.47000
84398,2017-03-01,239.78000
84398,2017-03-02,238.27000
84398,2017-03-03,238.42000
84398,2017-03-06,237.71001
84398,2017-03-07,237.00000
84398,2017-03-08,236.56000
84398,2017-03-09,236.86000
84398,2017-03-10,237.69000
84398,2017-03-13,237.81000
84398,2017-03-14,236.89999
84398,2017-03-15,238.95000
84398,2017-03-16,238.48000
84398,2017-03-17,237.03000
84398,2017-03-20,236.77000
84398,2017-03-21,233.73000
84398,2017-03-22,234.28000
84398,2017-03-23,234.03000
84398,2017-03-24,233.86000
84398,2017-03-27,233.62000
84398,2017-03-28,235.32001
84398,2017-03-29,235.53999
84398,2017-03-30,236.28999
84398,2017-03-31,235.74001
84398,2017-04-03,235.33000
84398,2017-04-04,235.48000
84398,2017-04-05,234.78000
84398,2017-04-06,235.44000
84398,2017-04-07,235.20000
84398,2017-04-10,235.34000
84398,2017-04-11,235.06000
84398,2017-04-12,234.03000
84398,2017-04-13,232.50999
84398,2017-04-17,234.57001
84398,2017-04-18,233.87000
84398,2017-04-19,233.44000
84398,2017-04-20,235.34000
84398,2017-04-21,234.59000
84398,2017-04-24,237.17000
84398,2017-04-25,238.55000
84398,2017-04-26,238.39999
84398,2017-04-27,238.60001
84398,2017-04-28,238.08000
84398,2017-05-01,238.67999
84398,2017-05-02,238.77000
84398,2017-05-03,238.48000
84398,2017-05-04,238.75999
84398,2017-05-05,239.70000
84398,2017-05-08,239.66000
84398,2017-05-09,239.44000
84398,2017-05-10,239.87000
84398,2017-05-11,239.38000
84398,2017-05-12,238.98000
84398,2017-05-15,240.30000
84398,2017-05-16,240.08000
84398,2017-05-17,235.82001
84398,2017-05-18,236.77000
84398,2017-05-19,238.31000
84398,2017-05-22,239.52000
84398,2017-05-23,240.05000
84398,2017-05-24,240.61000
84398,2017-05-25,241.75999
84398,2017-05-26,241.71001
84398,2017-05-30,241.50000
84398,2017-05-31,241.44000
84398,2017-06-01,243.36000
84398,2017-06-02,244.17000
84398,2017-06-05,243.99001
84398,2017-06-06,243.21001
84398,2017-06-07,243.66000
84398,2017-06-08,243.78000
84398,2017-06-09,243.41000
84398,2017-06-12,243.36000
84398,2017-06-13,244.55000
84398,2017-06-14,244.24001
84398,2017-06-15,243.77000
84398,2017-06-16,242.64000
84398,2017-06-19,244.66000
84398,2017-06-20,243.00999
84398,2017-06-21,242.95000
84398,2017-06-22,242.84000
84398,2017-06-23,243.13000
84398,2017-06-26,243.28999
84398,2017-06-27,241.33000
84398,2017-06-28,243.49001
84398,2017-06-29,241.35001
84398,2017-06-30,241.80000
84398,2017-07-03,242.21001
84398,2017-07-05,242.77000
84398,2017-07-06,240.55000
84398,2017-07-07,242.11000
84398,2017-07-10,242.37000
84398,2017-07-11,242.19000
84398,2017-07-12,244.00999
84398,2017-07-13,244.42000
84398,2017-07-14,245.56000
84398,2017-07-17,245.53000
84398,2017-07-18,245.66000
84398,2017-07-19,246.99001
84398,2017-07-20,247.10001
84398,2017-07-21,246.88000
84398,2017-07-24,246.82001
84398,2017-07-25,247.42000
84398,2017-07-26,247.42999
84398,2017-07-27,247.20000
84398,2017-07-28,246.91000
84398,2017-07-31,246.77000
84398,2017-08-01,247.32001
84398,2017-08-02,247.44000
84398,2017-08-03,246.96001
84398,2017-08-04,247.41000
84398,2017-08-07,247.87000
84398,2017-08-08,247.25999
84398,2017-08-09,247.25000
84398,2017-08-10,243.75999
84398,2017-08-11,244.12000
84398,2017-08-14,246.53999
84398,2017-08-15,246.50999
84398,2017-08-16,246.94000
84398,2017-08-17,243.09000
84398,2017-08-18,242.71001
84398,2017-08-21,242.89999
84398,2017-08-22,245.44000
84398,2017-08-23,244.56000
84398,2017-08-24,243.99001
84398,2017-08-25,244.56000
84398,2017-08-28,244.57001
84398,2017-08-29,244.85001
84398,2017-08-30,246.00999
84398,2017-08-31,247.49001
84398,2017-09-01,247.84000
84398,2017-09-05,246.06000
84398,2017-09-06,246.89999
84398,2017-09-07,246.87000
84398,2017-09-08,246.58000
84398,2017-09-11,249.21001
84398,2017-09-12,250.05000
84398,2017-09-13,250.17000
84398,2017-09-14,250.09000
84398,2017-09-15,249.19000
84398,2017-09-18,249.72000
84398,2017-09-19,249.97000
84398,2017-09-20,250.06000
84398,2017-09-21,249.39000
84398,2017-09-22,249.44000
84398,2017-09-25,248.92999
84398,2017-09-26,249.08000
84398,2017-09-27,250.05000
84398,2017-09-28,250.35001
84398,2017-09-29,251.23000
84398,2017-10-02,252.32001
84398,2017-10-03,252.86000
84398,2017-10-04,253.16000
84398,2017-10-05,254.66000
84398,2017-10-06,254.37000
84398,2017-10-09,253.95000
84398,2017-10-10,254.62000
84398,2017-10-11,255.02000
84398,2017-10-12,254.64000
84398,2017-10-13,254.95000
84398,2017-10-16,255.28999
84398,2017-10-17,255.47000
84398,2017-10-18,255.72000
84398,2017-10-19,255.78999
84398,2017-10-20,257.10999
84398,2017-10-23,256.10999
84398,2017-10-24,256.56000
84398,2017-10-25,255.28999
84398,2017-10-26,255.62000
84398,2017-10-27,257.70999
84398,2017-10-30,256.75000
84398,2017-10-31,257.14999
84398,2017-11-01,257.48999
84398,2017-11-02,257.59000
84398,2017-11-03,258.45001
84398,2017-11-06,258.85001
84398,2017-11-07,258.67001
84398,2017-11-08,259.10999
84398,2017-11-09,258.17001
84398,2017-11-10,258.09000
84398,2017-11-13,258.32999
84398,2017-11-14,257.73001
84398,2017-11-15,256.44000
84398,2017-11-16,258.62000
84398,2017-11-17,257.85999
84398,2017-11-20,258.29999
84398,2017-11-21,259.98999
84398,2017-11-22,259.76001
84398,2017-11-24,260.35999
84398,2017-11-27,260.23001
84398,2017-11-28,262.87000
84398,2017-11-29,262.70999
84398,2017-11-30,265.01001
84398,2017-12-01,264.45999
84398,2017-12-04,264.14001
84398,2017-12-05,263.19000
84398,2017-12-06,263.23999
84398,2017-12-07,264.07001
84398,2017-12-08,265.51001
84398,2017-12-11,266.31000
84398,2017-12-12,266.78000
84398,2017-12-13,266.75000
84398,2017-12-14,265.66000
84398,2017-12-15,266.51001
84398,2017-12-18,268.20001
84398,2017-12-19,267.17001
84398,2017-12-20,267.03000
84398,2017-12-21,267.57999
84398,2017-12-22,267.51001
84398,2017-12-26,267.19000
84398,2017-12-27,267.32001
84398,2017-12-28,267.87000
84398,2017-12-29,266.85999
84398,2018-01-02,268.76999
84398,2018-01-03,270.47000
84398,2018-01-04,271.60999
84398,2018-01-05,273.42001
84398,2018-01-08,273.92001
84398,2018-01-09,274.54001
84398,2018-01-10,274.12000
84398,2018-01-11,276.12000
84398,2018-01-12,277.92001
84398,2018-01-16,276.97000
84398,2018-01-17,279.60999
84398,2018-01-18,279.14001
84398,2018-01-19,280.41000
84398,2018-01-22,282.69000
84398,2018-01-23,283.29001
84398,2018-01-24,283.17999
84398,2018-01-25,283.29999
84398,2018-01-26,286.57999
84398,2018-01-29,284.67999
84398,2018-01-30,281.76001
84398,2018-01-31,281.89999
84398,2018-02-01,281.57999
84398,2018-02-02,275.45001
84398,2018-02-05,263.92999
84398,2018-02-06,269.13000
84398,2018-02-07,267.67001
84398,2018-02-08,257.63000
84398,2018-02-09,261.50000
84398,2018-02-12,265.34000
84398,2018-02-13,266.00000
84398,2018-02-14,269.59000
84398,2018-02-15,273.03000
84398,2018-02-16,273.10999
84398,2018-02-20,271.39999
84398,2018-02-21,270.04999
84398,2018-02-22,270.39999
84398,2018-02-23,274.70999
84398,2018-02-26,277.89999
84398,2018-02-27,274.42999
84398,2018-02-28,271.64999
84398,2018-03-01,267.70001
84398,2018-03-02,269.07999
84398,2018-03-05,272.19000
84398,2018-03-06,272.88000
84398,2018-03-07,272.78000
84398,2018-03-08,274.10001
84398,2018-03-09,278.87000
84398,2018-03-12,278.51999
84398,2018-03-13,276.72000
84398,2018-03-14,275.29999
84398,2018-03-15,275.00000
84398,2018-03-16,274.20001
84398,2018-03-19,270.48999
84398,2018-03-20,270.95001
84398,2018-03-21,270.42999
84398,2018-03-22,263.67001
84398,2018-03-23,258.04999
84398,2018-03-26,265.10999
84398,2018-03-27,260.60001
84398,2018-03-28,259.82999
84398,2018-03-29,263.14999
84398,2018-04-02,257.47000
84398,2018-04-03,260.76999
84398,2018-04-04,263.56000
84398,2018-04-05,265.64001
84398,2018-04-06,259.72000
84398,2018-04-09,261.00000
84398,2018-04-10,265.14999
84398,2018-04-11,263.76001
84398,2018-04-12,265.92999
84398,2018-04-13,265.14999
84398,2018-04-16,267.32999
84398,2018-04-17,270.19000
84398,2018-04-18,270.39001
84398,2018-04-19,268.89001
84398,2018-04-20,266.60999
84398,2018-04-23,266.57001
84398,2018-04-24,262.98001
84398,2018-04-25,263.63000
84398,2018-04-26,266.31000
84398,2018-04-27,266.56000
84398,2018-04-30,264.51001
84398,2018-05-01,264.98001
84398,2018-05-02,263.20001
84398,2018-05-03,262.62000
84398,2018-05-04,266.01999
84398,2018-05-07,266.92001
84398,2018-05-08,266.92001
84398,2018-05-09,269.50000
84398,2018-05-10,272.01999
84398,2018-05-11,272.85001
84398,2018-05-14,272.98001
84398,2018-05-15,271.10001
84398,2018-05-16,272.23999
84398,2018-05-17,272.01001
84398,2018-05-18,271.32999
84398,2018-05-21,273.37000
84398,2018-05-22,272.60999
84398,2018-05-23,273.35999
84398,2018-05-24,272.79999
84398,2018-05-25,272.14999
84398,2018-05-29,269.01999
84398,2018-05-30,272.60999
84398,2018-05-31,270.94000
84398,2018-06-01,273.60001
84398,2018-06-04,274.89999
84398,2018-06-05,275.10001
84398,2018-06-06,277.39999
84398,2018-06-07,277.37000
84398,2018-06-08,278.19000
84398,2018-06-11,278.56000
84398,2018-06-12,278.92001
84398,2018-06-13,278.03000
84398,2018-06-14,278.73001
84398,2018-06-15,277.13000
84398,2018-06-18,276.56000
84398,2018-06-19,275.50000
84398,2018-06-20,275.97000
84398,2018-06-21,274.23999
84398,2018-06-22,274.73999
84398,2018-06-25,271.00000
84398,2018-06-26,271.60001
84398,2018-06-27,269.35001
84398,2018-06-28,270.89001
84398,2018-06-29,271.28000
84398,2018-07-02,271.85999
84398,2018-07-03,270.89999
84398,2018-07-05,273.10999
84398,2018-07-06,275.42001
84398,2018-07-09,277.89999
84398,2018-07-10,278.89999
84398,2018-07-11,276.85999
84398,2018-07-12,279.37000
84398,2018-07-13,279.59000
84398,2018-07-16,279.34000
84398,2018-07-17,280.47000
84398,2018-07-18,281.06000
84398,2018-07-19,280.00000
84398,2018-07-20,279.67999
84398,2018-07-23,280.20001
84398,2018-07-24,281.60999
84398,2018-07-25,284.01001
84398,2018-07-26,283.34000
84398,2018-07-27,281.42001
84398,2018-07-30,279.95001
84398,2018-07-31,281.32999
84398,2018-08-01,280.85999
84398,2018-08-02,282.39001
84398,2018-08-03,283.60001
84398,2018-08-06,284.64001
84398,2018-08-07,285.57999
84398,2018-08-08,285.45999
84398,2018-08-09,285.07001
84398,2018-08-10,283.16000
84398,2018-08-13,282.10001
84398,2018-08-14,283.89999
84398,2018-08-15,281.78000
84398,2018-08-16,284.06000
84398,2018-08-17,285.06000
84398,2018-08-20,285.67001
84398,2018-08-21,286.34000
84398,2018-08-22,286.17001
84398,2018-08-23,285.79001
84398,2018-08-24,287.51001
84398,2018-08-27,289.78000
84398,2018-08-28,289.92001
84398,2018-08-29,291.48001
84398,2018-08-30,290.29999
84398,2018-08-31,290.31000
84398,2018-09-04,289.81000
84398,2018-09-05,289.03000
84398,2018-09-06,288.16000
84398,2018-09-07,287.60001
84398,2018-09-10,288.10001
84398,2018-09-11,289.04999
84398,2018-09-12,289.12000
84398,2018-09-13,290.82999
84398,2018-09-14,290.88000
84398,2018-09-17,289.34000
84398,2018-09-18,290.91000
84398,2018-09-19,291.22000
84398,2018-09-20,293.57999
84398,2018-09-21,291.98999
84398,2018-09-24,291.01999
84398,2018-09-25,290.75000
84398,2018-09-26,289.88000
84398,2018-09-27,290.69000
84398,2018-09-28,290.72000
84398,2018-10-01,291.73001
84398,2018-10-02,291.56000
84398,2018-10-03,291.72000
84398,2018-10-04,289.44000
84398,2018-10-05,287.82001
84398,2018-10-08,287.82001
84398,2018-10-09,287.39999
84398,2018-10-10,278.29999
84398,2018-10-11,272.17001
84398,2018-10-12,275.95001
84398,2018-10-15,274.39999
84398,2018-10-16,280.39999
84398,2018-10-17,280.45001
84398,2018-10-18,276.39999
84398,2018-10-19,276.25000
84398,2018-10-22,275.01001
84398,2018-10-23,273.60999
84398,2018-10-24,265.32001
84398,2018-10-25,270.07999
84398,2018-10-26,265.32999
84398,2018-10-29,263.85999
84398,2018-10-30,267.76999
84398,2018-10-31,270.63000
84398,2018-11-01,273.51001
84398,2018-11-02,271.89001
84398,2018-11-05,273.39001
84398,2018-11-06,275.12000
84398,2018-11-07,281.01001
84398,2018-11-08,280.50000
84398,2018-11-09,277.76001
84398,2018-11-12,272.57001
84398,2018-11-13,272.06000
84398,2018-11-14,270.20001
84398,2018-11-15,273.01999
84398,2018-11-16,273.73001
84398,2018-11-19,269.10001
84398,2018-11-20,264.12000
84398,2018-11-21,265.01999
84398,2018-11-23,263.25000
84398,2018-11-26,267.50000
84398,2018-11-27,268.39999
84398,2018-11-28,274.57999
84398,2018-11-29,273.98001
84398,2018-11-30,275.64999
84398,2018-12-03,279.29999
84398,2018-12-04,270.25000
84398,2018-12-06,269.84000
84398,2018-12-07,263.57001
84398,2018-12-10,264.07001
84398,2018-12-11,264.13000
84398,2018-12-12,265.45999
84398,2018-12-13,265.37000
84398,2018-12-14,260.47000
84398,2018-12-17,255.36000
84398,2018-12-18,255.08000
84398,2018-12-19,251.25999
84398,2018-12-20,247.17000
84398,2018-12-21,240.70000
84398,2018-12-24,234.34000
84398,2018-12-26,246.17999
84398,2018-12-27,248.07001
84398,2018-12-28,247.75000
84398,2018-12-31,249.92000
84398,2019-01-02,250.17999
84398,2019-01-03,244.21001
84398,2019-01-04,252.39000
84398,2019-01-07,254.38000
84398,2019-01-08,256.76999
84398,2019-01-09,257.97000
84398,2019-01-10,258.88000
84398,2019-01-11,258.98001
84398,2019-01-14,257.39999
84398,2019-01-15,260.35001
84398,2019-01-16,260.98001
84398,2019-01-17,262.95999
84398,2019-01-18,266.45999
84398,2019-01-22,262.85999
84398,2019-01-23,263.41000
84398,2019-01-24,263.54999
84398,2019-01-25,265.78000
84398,2019-01-28,263.76001
84398,2019-01-29,263.41000
84398,2019-01-30,267.57999
84398,2019-01-31,269.92999
84398,2019-02-01,270.06000
84398,2019-02-04,271.95999
84398,2019-02-05,273.10001
84398,2019-02-06,272.73999
84398,2019-02-07,270.14001
84398,2019-02-08,270.47000
84398,2019-02-11,270.62000
84398,2019-02-12,274.10001
84398,2019-02-13,274.98999
84398,2019-02-14,274.38000
84398,2019-02-15,277.37000
84398,2019-02-19,277.85001
84398,2019-02-20,278.41000
84398,2019-02-21,277.42001
84398,2019-02-22,279.14001
84398,2019-02-25,279.51999
84398,2019-02-26,279.32001
84398,2019-02-27,279.20001
84398,2019-02-28,278.67999
84398,2019-03-01,280.42001
84398,2019-03-04,279.39999
84398,2019-03-05,279.01999
84398,2019-03-06,277.32999
84398,2019-03-07,275.01001
84398,2019-03-08,274.45999
84398,2019-03-11,278.44000
84398,2019-03-12,279.48999
84398,2019-03-13,281.34000
84398,2019-03-14,281.16000
84398,2019-03-15,281.31000
84398,2019-03-18,282.32999
84398,2019-03-19,282.39999
84398,2019-03-20,281.54999
84398,2019-03-21,284.73001
84398,2019-03-22,279.25000
84398,2019-03-25,279.04001
84398,2019-03-26,281.12000
84398,2019-03-27,279.64999
84398,2019-03-28,280.70999
84398,2019-03-29,282.48001
84398,2019-04-01,285.82999
84398,2019-04-02,285.97000
84398,2019-04-03,286.42001
84398,2019-04-04,287.17999
84398,2019-04-05,288.57001
84398,2019-04-08,288.79001
84398,2019-04-09,287.31000
84398,2019-04-10,288.29001
84398,2019-04-11,288.20999
84398,2019-04-12,290.16000
84398,2019-04-15,289.97000
84398,2019-04-16,290.16000
84398,2019-04-17,289.45001
84398,2019-04-18,290.01999
84398,2019-04-22,290.26999
84398,2019-04-23,292.88000
84398,2019-04-24,292.23001
84398,2019-04-25,292.04999
84398,2019-04-26,293.41000
84398,2019-04-29,293.87000
84398,2019-04-30,294.01999
84398,2019-05-01,291.81000
84398,2019-05-02,291.17999
84398,2019-05-03,294.03000
84398,2019-05-06,292.82001
84398,2019-05-07,287.92999
84398,2019-05-08,287.53000
84398,2019-05-09,286.66000
84398,2019-05-10,288.10001
84398,2019-05-13,280.85999
84398,2019-05-14,283.39999
84398,2019-05-15,285.06000
84398,2019-05-16,287.70001
84398,2019-05-17,285.84000
84398,2019-05-20,283.95001
84398,2019-05-21,286.51001
84398,2019-05-22,285.63000
84398,2019-05-23,282.14001
84398,2019-05-24,282.78000
84398,2019-05-28,280.14999
84398,2019-05-29,278.26999
84398,2019-05-30,279.03000
84398,2019-05-31,275.26999
84398,2019-06-03,274.57001
84398,2019-06-04,280.53000
84398,2019-06-05,282.95999
84398,2019-06-06,284.79999
84398,2019-06-07,287.64999
84398,2019-06-10,288.97000
84398,2019-06-11,288.89999
84398,2019-06-12,288.39001
84398,2019-06-13,289.57999
84398,2019-06-14,289.26001
84398,2019-06-17,289.37000
84398,2019-06-18,292.39999
84398,2019-06-19,293.06000
84398,2019-06-20,295.85999
84398,2019-06-21,294.00000
84398,2019-06-24,293.64001
84398,2019-06-25,290.76001
84398,2019-06-26,290.47000
84398,2019-06-27,291.50000
84398,2019-06-28,293.00000
84398,2019-07-01,295.66000
84398,2019-07-02,296.42999
84398,2019-07-03,298.79999
84398,2019-07-05,298.45999
84398,2019-07-08,296.82001
84398,2019-07-09,297.19000
84398,2019-07-10,298.60999
84398,2019-07-11,299.31000
84398,2019-07-12,300.64999
84398,2019-07-15,300.75000
84398,2019-07-16,299.70999
84398,2019-07-17,297.73999
84398,2019-07-18,298.82999
84398,2019-07-19,297.17001
84398,2019-07-22,297.89999
84398,2019-07-23,300.03000
84398,2019-07-24,301.44000
84398,2019-07-25,300.00000
84398,2019-07-26,302.01001
84398,2019-07-29,301.45999
84398,2019-07-30,300.72000
84398,2019-07-31,297.42999
84398,2019-08-01,294.84000
84398,2019-08-02,292.62000
84398,2019-08-05,283.82001
84398,2019-08-06,287.79999
84398,2019-08-07,287.97000
84398,2019-08-08,293.62000
84398,2019-08-09,291.62000
84398,2019-08-12,288.07001
84398,2019-08-13,292.54999
84398,2019-08-14,283.89999
84398,2019-08-15,284.64999
84398,2019-08-16,288.85001
84398,2019-08-19,292.32999
84398,2019-08-20,290.09000
84398,2019-08-21,292.45001
84398,2019-08-22,292.35999
84398,2019-08-23,284.85001
84398,2019-08-26,288.00000
84398,2019-08-27,286.87000
84398,2019-08-28,288.89001
84398,2019-08-29,292.57999
84398,2019-08-30,292.45001
84398,2019-09-03,290.73999
84398,2019-09-04,294.04001
84398,2019-09-05,297.82001
84398,2019-09-06,298.04999
84398,2019-09-09,298.20001
84398,2019-09-10,298.13000
84398,2019-09-11,300.25000
84398,2019-09-12,301.29001
84398,2019-09-13,301.09000
84398,2019-09-16,300.16000
84398,2019-09-17,300.92001
84398,2019-09-18,301.10001
84398,2019-09-19,301.07999
84398,2019-09-20,298.28000
84398,2019-09-23,298.20999
84398,2019-09-24,295.87000
84398,2019-09-25,297.62000
84398,2019-09-26,297.00000
84398,2019-09-27,295.39999
84398,2019-09-30,296.76999
84398,2019-10-01,293.23999
84398,2019-10-02,288.06000
84398,2019-10-03,290.42001
84398,2019-10-04,294.35001
84398,2019-10-07,293.07999
84398,2019-10-08,288.53000
84398,2019-10-09,291.26999
84398,2019-10-10,293.23999
84398,2019-10-11,296.28000
84398,2019-10-14,295.95001
84398,2019-10-15,298.88000
84398,2019-10-16,298.39999
84398,2019-10-17,299.28000
84398,2019-10-18,297.97000
84398,2019-10-21,299.98999
84398,2019-10-22,299.01001
84398,2019-10-23,299.88000
84398,2019-10-24,300.37000
84398,2019-10-25,301.60001
84398,2019-10-28,303.29999
84398,2019-10-29,303.20999
84398,2019-10-30,304.14001
84398,2019-10-31,303.32999
84398,2019-11-01,306.14001
84398,2019-11-04,307.37000
84398,2019-11-05,307.03000
84398,2019-11-06,307.10001
84398,2019-11-07,308.17999
84398,2019-11-08,308.94000
84398,2019-11-11,308.35001
84398,2019-11-12,309.00000
84398,2019-11-13,309.10001
84398,2019-11-14,309.54999
84398,2019-11-15,311.79001
84398,2019-11-18,312.01999
84398,2019-11-19,311.92999
84398,2019-11-20,310.76999
84398,2019-11-21,310.26999
84398,2019-11-22,310.95999
84398,2019-11-25,313.37000
84398,2019-11-26,314.07999
84398,2019-11-27,315.48001
84398,2019-11-29,314.31000
84398,2019-12-02,311.64001
84398,2019-12-03,309.54999
84398,2019-12-04,311.45999
84398,2019-12-05,312.01999
84398,2019-12-06,314.87000
84398,2019-12-09,313.88000
84398,2019-12-10,313.53000
84398,2019-12-11,314.42001
84398,2019-12-12,317.13000
84398,2019-12-13,317.32001
84398,2019-12-16,319.50000
84398,2019-12-17,319.57001
84398,2019-12-18,319.59000
84398,2019-12-19,320.89999
84398,2019-12-20,320.73001
84398,2019-12-23,321.22000
84398,2019-12-24,321.23001
84398,2019-12-26,322.94000
84398,2019-12-27,322.85999
84398,2019-12-30,321.07999
84398,2019-12-31,321.85999
84398,2020-01-02,324.87000
84398,2020-01-03,322.41000
84398,2020-01-06,323.64001
84398,2020-01-07,322.73001
84398,2020-01-08,324.45001
84398,2020-01-09,326.64999
84398,2020-01-10,325.70999
84398,2020-01-13,327.95001
84398,2020-01-14,327.45001
84398,2020-01-15,328.19000
84398,2020-01-16,330.92001
84398,2020-01-17,331.95001
84398,2020-01-21,331.29999
84398,2020-01-22,331.34000
84398,2020-01-23,331.72000
84398,2020-01-24,328.76999
84398,2020-01-27,323.50000
84398,2020-01-28,326.89001
84398,2020-01-29,326.62000
84398,2020-01-30,327.67999
84398,2020-01-31,321.73001
84398,2020-02-03,324.12000
84398,2020-02-04,329.06000
84398,2020-02-05,332.85999
84398,2020-02-06,333.98001
84398,2020-02-07,332.20001
84398,2020-02-10,334.67999
84398,2020-02-11,335.26001
84398,2020-02-12,337.42001
84398,2020-02-13,337.06000
84398,2020-02-14,337.60001
84398,2020-02-18,336.73001
84398,2020-02-19,338.34000
84398,2020-02-20,336.95001
84398,2020-02-21,333.48001
84398,2020-02-24,322.42001
84398,2020-02-25,312.64999
84398,2020-02-26,311.50000
84398,2020-02-27,297.51001
84398,2020-02-28,296.26001
84398,2020-03-02,309.09000
84398,2020-03-03,300.23999
84398,2020-03-04,312.85999
84398,2020-03-05,302.45999
84398,2020-03-06,297.45999
84398,2020-03-09,274.23001
84398,2020-03-10,288.42001
84398,2020-03-11,274.35999
84398,2020-03-12,248.11000
84398,2020-03-13,269.32001
84398,2020-03-16,239.85001
84398,2020-03-17,252.80000
84398,2020-03-18,240.00000
84398,2020-03-19,240.50999
84398,2020-03-20,228.80000
84398,2020-03-23,222.95000
84398,2020-03-24,243.14999
84398,2020-03-25,246.78999
84398,2020-03-26,261.20001
84398,2020-03-27,253.42000
84398,2020-03-30,261.64999
84398,2020-03-31,257.75000
84398,2020-04-01,246.14999
84398,2020-04-02,251.83000
84398,2020-04-03,248.19000
84398,2020-04-06,264.85999
84398,2020-04-07,265.13000
84398,2020-04-08,274.03000
84398,2020-04-09,278.20001
84398,2020-04-13,275.66000
84398,2020-04-14,283.79001
84398,2020-04-15,277.76001
84398,2020-04-16,279.10001
84398,2020-04-17,286.64001
84398,2020-04-20,281.59000
84398,2020-04-21,273.04001
84398,2020-04-22,279.10001
84398,2020-04-23,279.07999
84398,2020-04-24,282.97000
84398,2020-04-27,287.04999
84398,2020-04-28,285.73001
84398,2020-04-29,293.20999
84398,2020-04-30,290.48001
84398,2020-05-01,282.79001
84398,2020-05-04,283.57001
84398,2020-05-05,286.19000
84398,2020-05-06,284.25000
84398,2020-05-07,287.67999
84398,2020-05-08,292.44000
84398,2020-05-11,292.50000
84398,2020-05-12,286.67001
84398,2020-05-13,281.60001
84398,2020-05-14,284.97000
84398,2020-05-15,286.28000
84398,2020-05-18,295.00000
84398,2020-05-19,291.97000
84398,2020-05-20,296.92999
84398,2020-05-21,294.88000
84398,2020-05-22,295.44000
84398,2020-05-26,299.07999
84398,2020-05-27,303.53000
84398,2020-05-28,302.97000
84398,2020-05-29,304.32001
84398,2020-06-01,305.54999
84398,2020-06-02,308.07999
84398,2020-06-03,312.17999
84398,2020-06-04,311.35999
84398,2020-06-05,319.34000
84398,2020-06-08,323.20001
84398,2020-06-09,320.79001
84398,2020-06-10,319.00000
84398,2020-06-11,300.60999
84398,2020-06-12,304.20999
84398,2020-06-15,307.04999
84398,2020-06-16,312.95999
84398,2020-06-17,311.66000
84398,2020-06-18,311.78000
