date,spot,call_price,call_delta,call_vega,ivol
2016-06-23,210.81,55.82,0.99764,0.447862,0.360642
2016-06-24,203.13,118.355,0.992986,0.955624,1.605536
2016-06-27,199.60001,49.67,0.992974,1.000299,0.454311
2016-06-28,203.19971,53.2,0.999365,0.159295,0.339556
2016-06-29,206.66,56.685,0.996296,0.560508,0.489084
2016-06-30,209.47501,24.535,0.977013,3.437974,0.214652
2016-07-01,209.92081,60.065,0.990545,1.283052,0.617124
2016-07-05,208.41,58.5,0.995359,0.724865,0.506311
2016-07-06,209.66,59.695,0.998453,0.247992,0.456794
2016-07-07,209.526,39.54,0.995282,0.873505,0.269977
2016-07-08,212.64999,62.695,0.999691,0.057555,0.431857
2016-07-11,213.39999,113.44999999999999,0.998677,0.268616,0.795622
2016-07-12,214.95,114.97,0.999301,0.118459,0.744822
2016-07-13,214.92,114.99000000000001,0.99888,0.256322,0.822221
2016-07-14,216.12,116.33500000000001,0.993603,1.225054,1.057386
2016-07-15,215.83,115.905,0.998514,0.323929,0.877271
2016-07-18,216.40919,65.44999999999999,0.99977,0.027602,0.333922
2016-07-19,216.19,36.2,0.996236,0.72741,0.221544
2016-07-20,217.08501,79.14500000000001,0.999547,0.100831,0.487017
2016-07-21,216.265,116.315,0.999317,0.145118,0.890214
2016-07-22,217.24001,42.254999999999995,0.996064,0.756648,0.270813
2016-07-25,216.64999,41.655,0.998203,0.357458,0.255391
2016-07-26,216.75,74.755,0.999814,0.00027,0.270515
2016-07-27,216.52,36.56,0.997406,0.458769,0.2312
2016-07-28,216.77,116.875,0.996576,0.549833,1.235636
2016-07-29,217.12,117.35499999999999,0.992465,1.087752,1.432023
2016-08-01,216.94,31.96,0.992422,1.393814,0.211588
2016-08-02,215.54919,45.555,0.998265,0.32264,0.28577
2016-08-03,216.17999,46.245000000000005,0.99799,0.344006,0.338104
2016-08-04,216.4097,46.47,0.996559,0.542842,0.369624
2016-08-05,218.17999,48.195,0.997117,0.560339,0.295552
2016-08-08,218.05,83.055,0.998737,0.233742,0.531081
2016-08-09,218.17999,98.185,0.998943,0.20789,0.662135
2016-08-10,217.64,43.644999999999996,0.997312,0.556227,0.281637
2016-08-11,218.64999,153.70499999999998,0.998035,0.419304,1.451101
2016-08-12,218.46001,153.48000000000002,0.998931,0.209935,1.380727
2016-08-15,219.09,154.12,0.99898,0.209069,1.416445
2016-08-16,217.96001,152.975,0.999527,0.09841,1.312024
2016-08-17,218.37,153.37,0.999916,0.021171,1.278325
2016-08-18,218.86,78.87,0.998038,0.399767,0.587655
2016-08-19,218.53999,153.61,0.998419,0.326262,1.603283
2016-08-22,218.53,48.035,0.997736,0.372792,0.366011
2016-08-23,218.97,153.995,0.999838,0.029714,1.385555
2016-08-24,217.85001,23.86,0.992541,1.271807,0.184698
2016-08-25,217.7,19.725,0.984186,2.659321,0.171416
2016-08-26,217.28999,84.28999999999999,0.999664,0.075351,0.696309
2016-08-29,218.36079,88.39500000000001,0.998286,0.332362,0.669339
2016-08-30,218.0,23.005000000000003,0.996066,0.743428,0.168277
2016-08-31,217.38,87.535,0.992155,1.207263,0.834507
2016-09-01,217.39,87.41499999999999,0.998147,0.275452,0.708989
2016-09-02,218.37,88.41,0.996794,0.513763,0.781092
2016-09-06,219.03081,16.535,0.996125,0.55121,0.131683
2016-09-07,219.00999,36.105000000000004,0.981591,2.449863,0.405029
2016-09-08,218.50999,88.64500000000001,0.991738,0.939627,1.028023
2016-09-09,213.28,83.33500000000001,0.996206,0.53889,0.92258
2016-09-12,216.34,166.435,0.996536,0.612477,2.157676
2016-09-13,213.23,27.255000000000003,0.992661,1.541893,0.260653
2016-09-14,213.14999,15.21,0.964637,5.717234,0.190254
2016-09-15,215.28,165.35500000000002,0.995473,0.967507,2.404053
2016-09-16,213.37,57.4,0.998986,0.168773,0.3236
2016-09-19,213.41,163.555,0.997297,0.529013,1.969972
2016-09-20,213.42,163.625,0.996292,0.68976,2.102009
2016-09-21,215.82001,165.92000000000002,0.998138,0.369551,1.94762
2016-09-22,217.17999,167.245,0.998833,0.237949,1.875985
2016-09-23,215.99001,166.09,0.99809,0.365417,2.023955
2016-09-26,214.24001,68.255,0.999788,0.00847,0.374497
2016-09-27,215.57001,49.59,0.999749,0.017078,0.27224
2016-09-28,216.64,166.8,0.99697,0.503991,2.391456
2016-09-29,214.67999,164.76,0.998372,0.279101,2.225161
2016-09-30,216.3,166.51,0.996155,0.594903,2.596181
2016-10-03,215.78,35.845,0.994779,0.80077,0.2857
2016-10-04,214.67999,34.71,0.993334,1.102352,0.256421
2016-10-05,215.63,35.769999999999996,0.987044,1.728099,0.345144
2016-10-06,215.78,35.905,0.992399,1.229356,0.279786
2016-10-07,215.03999,35.355000000000004,0.971445,3.755872,0.36036
2016-10-10,216.16,50.175,0.998858,0.146877,0.252147
2016-10-11,213.42999,57.455,0.999174,0.082252,0.289295
2016-10-12,213.71001,163.79500000000002,0.998788,0.273918,1.648711
2016-10-13,213.00999,41.010000000000005,0.999379,0.173183,0.248012
2016-10-14,213.12,163.275,0.997162,0.577265,1.895456
2016-10-17,212.38,162.45,0.998737,0.263153,1.7729
2016-10-18,213.71001,163.805,0.998207,0.359669,1.891989
2016-10-19,214.28,69.28,0.999924,0.017665,0.388689
2016-10-20,213.88,164.04500000000002,0.996909,0.568631,2.115118
2016-10-21,213.98,64.0,0.999209,0.120076,0.401895
2016-10-24,214.89,165.015,0.997568,0.427708,2.206393
2016-10-25,214.17,39.235,0.996322,0.705112,0.234801
2016-10-26,213.74001,42.795,0.999916,0.01612,0.236847
2016-10-27,213.17,56.205,0.99961,0.060245,0.369665
2016-10-28,212.53999,162.60500000000002,0.998652,0.226754,2.207002
2016-10-31,212.55,37.78,0.97954,2.743237,0.373057
2016-11-01,211.00999,36.099999999999994,0.987386,1.736374,0.331527
2016-11-02,209.74001,35.025000000000006,0.972409,3.348909,0.386844
2016-11-03,208.78,34.045,0.973359,3.165857,0.382066
2016-11-04,208.55,33.870000000000005,0.967994,3.593019,0.4063
2016-11-07,213.14999,198.185,0.999028,0.19667,3.203672
2016-11-08,214.11,69.13,0.995426,0.696537,0.512054
2016-11-09,216.3792,81.38499999999999,0.998424,0.324755,0.558414
2016-11-10,216.92,136.925,0.999256,0.105422,1.140011
2016-11-11,216.42,201.53,0.998441,0.320822,3.583656
2016-11-14,216.59,76.59,0.999232,0.191226,0.558364
2016-11-15,218.28,38.28,0.998336,0.372722,0.278566
2016-11-16,217.87,202.88,0.999591,0.081287,3.369565
2016-11-17,218.99001,88.995,0.998637,0.209518,0.701261
2016-11-18,218.5,39.5,0.998308,0.357206,0.304988
2016-11-21,220.14999,205.165,0.999476,0.084912,3.776625
2016-11-22,220.58,205.76,0.998329,0.31793,4.437402
2016-11-23,220.7,190.70499999999998,0.999614,0.055702,2.840328
2016-11-25,221.52,58.525,0.998107,0.419886,0.408847
2016-11-28,220.48,90.525,0.996147,0.602669,0.752416
2016-11-29,220.91,63.92,0.997455,0.484386,0.490433
2016-11-30,220.38,90.555,0.991659,1.253044,0.865135
2016-12-01,219.57001,79.58,0.998143,0.273379,0.640935
2016-12-02,219.67999,55.68,0.999458,0.136744,0.42016
2016-12-05,221.0,24.0,0.998694,0.287565,0.188625
2016-12-06,221.7,91.725,0.996807,0.424171,0.902022
2016-12-07,224.60001,12.115,0.984272,2.377501,0.119442
2016-12-08,225.14999,28.965,0.946036,5.124854,0.402679
2016-12-09,226.50999,27.075000000000003,0.978299,2.099357,0.327643
2016-12-12,226.25,13.26,0.990448,2.195686,0.131724
2016-12-13,227.75999,12.774999999999999,0.986955,2.518369,0.134373
2016-12-14,225.88,8.915,0.964208,7.061268,0.12047
2016-12-15,226.81,176.82999999999998,0.997566,0.980939,2.482084
2016-12-16,225.03999,140.10500000000002,0.999829,0.045477,0.91494
2016-12-19,225.53,175.685,0.997498,0.52151,2.032436
2016-12-20,226.39999,176.525,0.997996,0.420777,2.006745
2016-12-21,225.77,176.015,0.996137,0.74579,2.248039
2016-12-22,225.38,90.465,0.999711,0.067468,0.540918
2016-12-23,225.71001,175.76999999999998,0.999182,0.175879,1.885649
2016-12-27,226.27,166.305,0.999811,0.041476,1.542412
2016-12-28,224.39999,73.475,0.999715,0.059073,0.466571
2016-12-29,224.35001,99.41,0.999795,0.042532,0.691384
2016-12-30,223.53,40.565,0.998862,0.167177,0.270842
2017-01-03,225.24001,30.265,0.992854,1.107288,0.233937
2017-01-04,226.58,31.68,0.989279,1.585866,0.263364
2017-01-05,226.39999,31.55,0.989351,1.570811,0.268918
2017-01-06,227.21001,32.445,0.978384,2.814979,0.322493
2017-01-09,226.46001,146.545,0.999855,0.041253,0.916934
2017-01-10,226.46001,151.56,0.999075,0.229713,1.172699
2017-01-11,227.10001,47.195,0.994826,1.012358,0.287706
2017-01-12,226.53,44.93000000000001,0.974998,4.165257,0.367792
2017-01-13,227.05,152.11,0.997735,0.473222,1.357337
2017-01-17,226.25,106.34,0.999253,0.170544,0.709177
2017-01-18,226.75,71.9,0.995571,0.845734,0.523007
2017-01-19,225.91,49.2,0.982405,2.768033,0.424185
2017-01-20,226.74001,49.849999999999994,0.99471,0.933374,0.356032
2017-01-23,226.14999,45.36,0.986577,2.038953,0.394642
2017-01-24,227.60001,152.755,0.996706,0.583522,1.737323
2017-01-25,229.57001,45.24,0.989761,1.573965,0.3847
2017-01-26,229.33,154.47,0.997009,0.515838,1.80292
2017-01-27,228.97,154.18,0.995487,0.725612,1.960239
2017-01-30,227.55,32.925,0.966723,4.415493,0.330518
2017-01-31,227.53,32.635,0.987438,1.785986,0.284543
2017-02-01,227.62,87.705,0.998816,0.224822,0.655573
2017-02-02,227.77,37.92,0.990782,1.391773,0.319663
2017-02-03,229.34,94.535,0.992821,1.09825,0.947631
2017-02-06,228.92999,49.135000000000005,0.997254,0.77477,0.271676
2017-02-07,228.94,179.12,0.99744,0.586504,1.893515
2017-02-08,229.24001,49.42,0.994277,1.161064,0.316004
2017-02-09,230.60001,180.725,0.998168,0.373744,1.866307
2017-02-10,231.50999,171.535,0.998197,0.373409,1.75547
2017-02-13,232.77,167.77499999999998,0.999152,0.234031,1.678446
2017-02-14,233.7,44.235,0.948147,7.465425,0.463744
2017-02-15,234.92,57.925,0.997101,0.73924,0.432966
2017-02-16,234.72,54.93,0.9756,3.839249,0.508973
2017-02-17,235.09,42.095,0.994902,1.188153,0.352114
2017-02-21,236.49001,86.58,0.999613,0.128399,0.46785
2017-02-22,236.28,77.39,0.997097,0.583551,0.589394
2017-02-23,236.44,26.549999999999997,0.996402,0.716496,0.182245
2017-02-24,236.74001,24.835,0.999678,0.06174,0.136014
2017-02-27,237.11,47.215,0.995974,0.694376,0.32333
2017-02-28,236.47,54.545,0.999708,0.055279,0.305432
2017-03-01,239.78,89.99,0.990693,1.506995,0.78444
2017-03-02,238.27,225.85000000000002,0.996658,0.576259,6.090114
2017-03-03,238.42,225.85000000000002,0.997241,0.503837,5.963442
2017-03-06,237.71001,87.765,0.998481,0.298028,0.697407
2017-03-07,237.0,87.145,0.992216,1.184159,0.854725
2017-03-08,236.56,223.97500000000002,0.996743,0.588979,5.305104
2017-03-09,236.86,86.9,0.998688,0.23409,0.750922
2017-03-10,237.69,51.129999999999995,0.963665,4.852823,0.64296
2017-03-13,237.81,42.864999999999995,0.992003,1.494278,0.348541
2017-03-14,236.89999,36.985,0.983429,2.255781,0.42936
2017-03-15,238.95,139.105,0.990474,0.827898,1.474287
2017-03-16,238.48,138.495,0.996919,1.366733,1.394354
2017-03-17,237.03,137.715,0.986075,2.606076,1.408737
2017-03-20,236.77,82.905,0.999924,0.021198,0.390367
2017-03-21,233.73,134.12,0.991089,1.641122,1.341572
2017-03-22,234.28,83.405,0.999861,0.035769,0.429505
2017-03-23,234.03,94.145,0.999571,0.101439,0.561023
2017-03-24,233.86,133.97500000000002,0.998182,0.375171,1.114545
2017-03-27,233.62,63.795,0.996179,0.76241,0.426646
2017-03-28,235.32001,135.535,0.994972,0.877448,1.395175
2017-03-29,235.53999,65.63499999999999,0.986096,2.172386,0.584068
2017-03-30,236.28999,66.32,0.993114,1.065841,0.54689
2017-03-31,235.74001,136.22,0.988953,1.648732,1.7185
2017-04-03,235.33,85.505,0.999816,0.053685,0.394927
2017-04-04,235.48,65.75,0.992926,1.494263,0.425058
2017-04-05,234.78,85.17500000000001,0.98751,2.421594,0.660456
2017-04-06,235.44,64.64,0.998017,0.465349,0.361912
2017-04-07,235.2,85.7,0.982366,3.151494,0.730105
2017-04-10,235.34,135.685,0.993133,1.48094,1.152718
2017-04-11,235.06,68.06,0.999756,0.071531,0.3395
2017-04-12,234.03,134.34,0.993486,1.368579,1.164329
2017-04-13,232.50999,133.18,0.985929,2.61605,1.357572
2017-04-17,234.57001,73.715,0.996695,0.670564,0.479187
2017-04-18,233.87,69.16999999999999,0.988343,2.078454,0.548505
2017-04-19,233.44,133.7,0.994186,1.108917,1.264522
2017-04-20,235.34,135.57,0.994963,0.966066,1.269926
2017-04-21,234.59,134.725,0.997628,0.483709,1.157376
2017-04-24,237.17,57.349999999999994,0.995884,0.843417,0.36031
2017-04-25,238.55,133.64499999999998,0.99874,0.255449,1.113163
2017-04-26,238.39999,138.865,0.989576,1.658901,1.646799
2017-04-27,238.60001,138.695,0.998482,0.289124,1.262264
2017-04-28,238.08,138.445,0.991447,1.329917,1.656348
2017-05-01,238.67999,69.13499999999999,0.983103,3.27495,0.511
2017-05-02,238.77,54.905,0.999531,0.085904,0.266969
2017-05-03,238.48,58.8,0.98879,2.239778,0.399804
2017-05-04,238.75999,53.955,0.996155,0.833562,0.310318
2017-05-05,239.7,54.895,0.995463,0.958912,0.326855
2017-05-08,239.66,149.66500000000002,0.999723,0.018298,0.788039
2017-05-09,239.44,189.51,0.998472,0.369826,1.798644
2017-05-10,239.87,154.875,0.999492,0.119248,1.064291
2017-05-11,239.38,189.45,0.998237,0.362441,1.897716
2017-05-12,238.98,178.99,0.999323,0.143533,1.541304
2017-05-15,240.3,185.33499999999998,0.998787,0.27388,1.80378
2017-05-16,240.08,190.15,0.998214,0.337608,2.057691
2017-05-17,235.82001,186.28,0.994004,1.164865,2.518513
2017-05-18,236.77,187.26999999999998,0.993345,1.236192,2.617435
2017-05-19,238.31,153.33,0.998621,0.293517,1.352079
2017-05-22,239.52,189.61,0.998007,0.388207,2.317926
2017-05-23,240.05,125.06,0.998704,0.252083,1.040967
2017-05-24,240.61,94.705,0.995953,0.915261,0.646815
2017-05-25,241.75999,166.76,0.999893,0.024217,1.474459
2017-05-26,241.71001,191.77499999999998,0.998446,0.269064,2.460629
2017-05-30,241.5,111.69,0.993631,1.32772,0.95352
2017-05-31,241.44,111.51,0.996816,0.533868,0.880508
2017-06-01,243.36,17.865000000000002,0.995769,0.801883,0.120107
2017-06-02,244.17,16.67,0.999239,0.18327,0.104338
2017-06-05,243.99001,114.08,0.99487,0.853525,1.067264
2017-06-06,243.21001,113.4,0.992533,1.412368,1.145885
2017-06-07,243.66,113.675,0.998274,0.318029,1.013475
2017-06-08,243.78,36.85,0.991426,1.120023,0.335796
2017-06-09,243.41,25.96,0.994756,1.203903,0.191973
2017-06-12,243.36,38.56,0.965441,6.628271,0.345599
2017-06-13,244.55,39.745,0.959994,3.349631,0.377478
2017-06-14,244.24001,26.369999999999997,0.953931,8.21086,0.261893
2017-06-15,243.77,21.965,0.925255,11.13029,0.240989
2017-06-16,242.64,62.815,0.997151,0.607063,0.353345
2017-06-19,244.66,59.835,0.996537,0.71659,0.355014
2017-06-20,243.00999,143.515,0.989974,1.897245,1.442805
2017-06-21,242.95,58.185,0.994588,1.084404,0.382759
2017-06-22,242.84,143.22,0.992282,1.458247,1.418772
2017-06-23,243.13,63.405,0.990706,1.690193,0.476159
2017-06-26,243.28999,143.55,0.994655,0.978001,1.438906
2017-06-27,241.33,141.94,0.98753,2.000021,1.699263
2017-06-28,243.49001,63.72,0.991757,1.378189,0.517416
2017-06-29,241.35001,141.61,0.994333,0.959566,1.533116
2017-06-30,241.8,142.125,0.992808,1.162559,1.63725
2017-07-03,242.21001,42.73,0.967111,4.654425,0.411546
2017-07-05,242.77,43.095,0.980855,2.842976,0.383132
2017-07-06,240.55,40.83,0.983481,2.435122,0.36183
2017-07-07,242.11,42.29,0.99396,0.995997,0.323698
2017-07-10,242.37,152.60500000000002,0.996647,0.804531,1.20793
2017-07-11,242.19,152.395,0.997311,0.649559,1.185718
2017-07-12,244.00999,127.16,0.999837,0.048424,0.662963
2017-07-13,244.42,154.56,0.998876,0.288788,1.105679
2017-07-14,245.56,155.655,0.999837,0.031012,0.909626
2017-07-17,245.53,155.655,0.998967,0.253119,1.167351
2017-07-18,245.66,123.78999999999999,0.999898,0.028401,0.664813
2017-07-19,246.99001,114.66,0.982987,2.985812,1.102847
2017-07-20,247.10001,127.33000000000001,0.995055,0.989837,1.054317
2017-07-21,246.88,62.065,0.998765,0.279428,0.351034
2017-07-24,246.82001,118.0,0.996569,0.668187,0.963578
2017-07-25,247.42,157.615,0.996507,0.668618,1.583002
2017-07-26,247.42999,152.48000000000002,0.999198,0.140736,1.247011
2017-07-27,247.2,73.28,0.999772,0.006677,0.358473
2017-07-28,246.91,102.015,0.99979,0.046745,0.644096
2017-07-31,246.77,47.17,0.985693,2.938233,0.302552
2017-08-01,247.32001,47.665000000000006,0.990168,2.10388,0.289839
2017-08-02,247.44,47.8,0.98813,2.441232,0.304046
2017-08-03,246.96001,47.265,0.991718,1.74781,0.287208
2017-08-04,247.41,47.72,0.991562,1.762867,0.29492
2017-08-07,247.87,118.00999999999999,0.999667,0.056141,0.565759
2017-08-08,247.25999,102.465,0.997706,0.617774,0.604465
2017-08-09,247.25,177.265,0.999459,0.115944,1.247481
2017-08-10,243.75999,193.865,0.999026,0.226137,1.796349
2017-08-11,244.12,194.195,0.99959,0.116697,1.657918
2017-08-14,246.53999,196.645,0.998916,0.2811,1.943329
2017-08-15,246.50999,196.735,0.997122,0.593705,2.255329
2017-08-16,246.94,81.95,0.998439,0.334771,0.487529
2017-08-17,243.09,193.365,0.996386,0.775437,2.392116
2017-08-18,242.71001,192.97,0.995777,0.842618,2.482244
2017-08-21,242.89999,182.975,0.999315,0.156247,1.80478
2017-08-22,245.44,175.445,0.999603,0.079426,1.576477
2017-08-23,244.56,194.83999999999997,0.996232,0.720119,2.7157
2017-08-24,243.99001,194.285,0.996022,0.735271,2.796679
2017-08-25,244.56,194.825,0.996371,0.666207,2.824887
2017-08-28,244.57001,169.60500000000002,0.999375,0.154854,1.388989
2017-08-29,244.85001,169.9,0.998806,0.280083,1.514732
2017-08-30,246.00999,166.035,0.999126,0.188066,1.41209
2017-08-31,247.49001,17.505000000000003,0.993558,1.054137,0.119148
2017-09-01,247.84,173.01,0.996475,0.752377,1.863482
2017-09-05,246.06,171.155,0.997798,0.461469,1.917461
2017-09-06,246.89999,54.5,0.991602,1.52348,0.483417
2017-09-07,246.87,171.9,0.999094,0.12891,1.861352
2017-09-08,246.58,66.62,0.999293,0.154679,0.515201
2017-09-11,249.21001,65.275,0.993435,1.157414,0.487936
2017-09-12,250.05,50.260000000000005,0.967394,2.956462,0.449193
2017-09-13,250.17,150.185,0.999082,0.240786,1.334995
2017-09-14,250.09,34.105000000000004,0.989693,4.58072,0.305292
2017-09-15,249.19,179.275,0.999978,0.00708,1.045455
2017-09-18,249.72,199.805,0.998898,0.256269,1.946674
2017-09-19,249.97,64.17,0.999717,0.075891,0.299097
2017-09-20,250.06,185.14,0.999584,0.107849,1.504916
2017-09-21,249.39,55.59,0.998843,0.270717,0.297812
2017-09-22,249.44,199.615,0.997771,0.485899,2.300829
2017-09-25,248.92999,134.03,0.999859,0.035482,0.838984
2017-09-26,249.08,49.3,0.997507,0.555055,0.272963
2017-09-27,250.05,200.09,0.999966,0.008794,1.701431
2017-09-28,250.35001,52.474999999999994,0.999588,0.070302,0.283066
2017-09-29,251.23,53.345,0.998888,0.200787,0.325762
2017-10-02,252.32001,52.394999999999996,0.998871,0.166153,0.28286
2017-10-03,252.86,48.025000000000006,0.997791,0.437356,0.291402
2017-10-04,253.16,48.325,0.997608,0.465814,0.302544
2017-10-05,254.66,49.745000000000005,0.998734,0.205092,0.289038
2017-10-06,254.37,54.515,0.999736,0.058549,0.292656
2017-10-09,253.95,70.215,0.99772,0.574427,0.354973
2017-10-10,254.62,70.83000000000001,0.998286,0.396277,0.346521
2017-10-11,255.02,80.255,0.998855,0.309582,0.397464
2017-10-12,254.64,74.805,0.998311,0.368945,0.378424
2017-10-13,254.95,60.115,0.998519,0.308002,0.289867
2017-10-16,255.28999,155.425,0.998996,0.256093,1.082347
2017-10-17,255.47,125.61,0.999895,0.030375,0.642488
2017-10-18,255.72,75.91,0.999458,0.139984,0.382396
2017-10-19,255.78999,65.935,0.999741,0.02387,0.284131
2017-10-20,257.10999,50.11,0.999559,0.127474,0.270251
2017-10-23,256.10999,151.205,0.999718,0.069849,1.029218
2017-10-24,256.56,64.62,0.999094,0.119503,0.349666
2017-10-25,255.28999,155.45499999999998,0.99721,0.5506,1.44321
2017-10-26,255.62,155.845,0.995689,0.79678,1.57281
2017-10-27,257.70999,152.77499999999998,0.997098,0.524198,1.452293
2017-10-30,256.75,47.21,0.97427,4.030912,0.407286
2017-10-31,257.14999,47.364999999999995,0.994289,1.076743,0.318837
2017-11-01,257.48999,47.65,0.999251,0.157926,0.258044
2017-11-02,257.59,47.834999999999994,0.989661,1.741748,0.368256
2017-11-03,258.45001,43.51,0.998842,0.164444,0.245112
2017-11-06,258.85001,248.9,0.999482,0.139433,3.69809
2017-11-07,258.67001,223.675,0.999746,0.066346,1.994607
2017-11-08,259.10999,234.11,0.999965,0.009214,2.101548
2017-11-09,258.17001,248.335,0.998983,0.289576,4.306014
2017-11-10,258.09,238.095,0.999827,0.044714,2.615834
2017-11-13,258.32999,248.37,0.999614,0.106352,3.93088
2017-11-14,257.73001,157.83999999999997,0.999934,0.020031,0.879962
2017-11-15,256.44,156.44,0.999903,0.02085,0.971932
2017-11-16,258.62,168.63,0.999316,0.133628,1.239712
2017-11-17,257.85999,247.935,0.999464,0.127979,4.421916
2017-11-20,258.29999,248.3,0.99998,0.004881,3.618578
2017-11-21,259.98999,210.005,0.999489,0.094158,2.125985
2017-11-22,259.76001,249.82,0.999505,0.109948,4.81587
2017-11-24,260.35999,225.36,0.999947,0.0129,2.502672
2017-11-27,260.23001,110.545,0.990193,1.837136,0.890002
2017-11-28,262.87,42.879999999999995,0.998712,0.134178,0.250474
2017-11-29,262.70999,112.945,0.99283,1.337597,0.895763
2017-11-30,265.01001,115.315,0.990296,1.857337,0.970105
2017-12-01,264.45999,114.52000000000001,0.998713,0.292816,0.765841
2017-12-04,264.14001,114.555,0.985649,2.518322,1.122236
2017-12-05,263.19,113.33500000000001,0.994866,0.973247,0.982635
2017-12-06,263.23999,113.38,0.994903,0.808697,1.00355
2017-12-07,264.07001,29.11,0.988652,2.255993,0.24117
2017-12-08,265.51001,10.615,0.979072,3.909411,0.092267
2017-12-11,266.31,226.375,0.998523,0.304116,2.620116
2017-12-12,266.78,226.8,0.999441,0.248772,2.584023
2017-12-13,266.75,31.825000000000003,0.977954,1.124021,0.353007
2017-12-14,265.66,225.85,0.99441,1.000556,3.201543
2017-12-15,266.51001,191.62,0.999971,0.009782,1.06172
2017-12-18,268.20001,228.355,0.998539,0.380467,2.46479
2017-12-19,267.17001,227.595,0.996021,0.923257,2.93045
2017-12-20,267.03,227.26,0.99771,0.551596,2.710318
2017-12-21,267.57999,227.805,0.997753,0.53431,2.751991
2017-12-22,267.51001,227.625,0.998951,0.262518,2.519118
2017-12-26,267.19,227.29500000000002,0.998989,0.23451,2.706293
2017-12-27,267.32001,227.4,0.999297,0.16418,2.647403
2017-12-28,267.87,133.0,0.99975,0.061057,0.82717
2017-12-29,266.85999,221.97500000000002,0.998759,0.264924,2.757084
2018-01-02,268.76999,44.025,0.994872,1.017669,0.275259
2018-01-03,270.47,105.72,0.996848,0.719365,0.678437
2018-01-04,271.60999,106.83500000000001,0.997818,0.507635,0.665793
2018-01-05,273.42001,108.64500000000001,0.997478,0.573634,0.699943
2018-01-08,273.92001,174.235,0.996418,0.965064,1.24279
2018-01-09,274.54001,174.715,0.999846,0.052483,0.905701
2018-01-10,274.12,174.35,0.997957,0.567788,1.182903
2018-01-11,276.12,74.395,0.999057,0.230083,0.320812
2018-01-12,277.92001,88.16499999999999,0.999476,0.110519,0.370192
2018-01-16,276.97,177.235,0.996636,0.822203,1.397173
2018-01-17,279.60999,109.83500000000001,0.999553,0.127998,0.53629
2018-01-18,279.14001,179.4,0.996605,0.808318,1.458426
2018-01-19,280.41,170.545,0.999864,0.040834,0.964585
2018-01-22,282.69,92.89,0.999157,0.204798,0.492763
2018-01-23,283.29001,183.55,0.996255,0.814433,1.651508
2018-01-24,283.17999,183.46,0.995802,0.880943,1.715689
2018-01-25,283.29999,183.435,0.998724,0.293319,1.499057
2018-01-26,286.57999,51.765,0.998188,0.37328,0.244223
2018-01-29,284.67999,50.4,0.964125,5.877487,0.422259
2018-01-30,281.76001,47.47,0.962333,5.934185,0.41253
2018-01-31,281.89999,102.30000000000001,0.991055,1.895406,0.716172
2018-02-01,281.57999,101.89500000000001,0.994216,1.261993,0.678291
2018-02-02,275.45001,95.88,0.988618,2.195879,0.733636
2018-02-05,263.92999,216.01999999999998,0.985212,3.189636,3.035865
2018-02-06,269.13,109.19999999999999,0.993982,1.447699,0.686342
2018-02-07,267.67001,218.27499999999998,0.994157,1.425031,2.483183
2018-02-08,257.63,208.685,0.990431,2.066828,2.731785
2018-02-09,261.5,176.5,0.999844,0.047509,1.147348
2018-02-12,265.34,145.37,0.998608,0.287352,0.909314
2018-02-13,266.0,216.19,0.998111,0.4765,2.235571
2018-02-14,269.59,219.735,0.998639,0.335856,2.192052
2018-02-15,273.03,86.03,0.999594,0.123784,0.457908
2018-02-16,273.10999,223.54500000000002,0.995534,0.920544,2.749861
2018-02-20,271.39999,221.66,0.997107,0.641636,2.745598
2018-02-21,270.04999,220.68,0.99374,1.190706,3.213743
2018-02-22,270.39999,113.53999999999999,0.999682,0.057699,0.655212
2018-02-23,274.70999,139.745,0.999622,0.016563,0.786828
2018-02-26,277.89999,62.935,0.998775,0.163823,0.342321
2018-02-27,274.42999,144.935,0.988545,2.31964,1.289883
2018-02-28,271.64999,141.885,0.994882,1.08566,1.13798
2018-03-01,267.70001,138.0,0.992583,1.580861,1.200719
2018-03-02,269.07999,139.39,0.992179,1.484762,1.24578
2018-03-05,272.19,142.42000000000002,0.993827,0.99372,1.307666
2018-03-06,272.88,39.975,0.999316,0.200354,0.200679
2018-03-07,272.78,142.865,0.998297,0.313184,1.192364
2018-03-08,274.10001,24.174999999999997,0.986339,2.833343,0.17214
2018-03-09,278.87,23.96,0.988902,1.648812,0.16076
2018-03-12,278.51999,179.015,0.986846,2.688928,1.675069
2018-03-13,276.72,47.765,0.997906,1.07906,0.293935
2018-03-14,275.29999,28.384999999999998,0.976668,2.187243,0.21872
2018-03-15,275.0,175.16500000000002,0.990991,1.57338,1.661777
2018-03-16,274.20001,174.865,0.990641,2.142458,1.545955
2018-03-19,270.48999,170.94,0.99357,1.455068,1.48516
2018-03-20,270.95001,171.215,0.997066,0.710144,1.338837
2018-03-21,270.42999,170.95,0.992256,1.655072,1.585175
2018-03-22,263.67001,163.94,0.996583,0.76765,1.372354
2018-03-23,258.04999,158.51,0.992474,1.489042,1.547009
2018-03-26,265.10999,165.315,0.99763,0.515476,1.414061
2018-03-27,260.60001,50.845,0.992175,1.61601,0.278295
2018-03-28,259.82999,160.06,0.996667,0.658563,1.50989
2018-03-29,263.14999,163.72500000000002,0.990306,1.681042,1.872451
